id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,transaction_id,date,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,CLASS_fraud_label
4817,488,Mastercard,Debit,5535209227360709,01/2019,434,YES,1,$12759,09/2011,2011,No,34,69,1985,6,Male,927 River Street,27.92,-97.29,$15758,$32126,$54351,745,2,7954790,2010-05-01 18:47:00,5413,$90.79,Swipe Transaction,60569,Corpus Christi,TX,78413.0,5300,,
4337,972,Visa,Credit,4613780379002622,10/2021,881,YES,1,$15800,08/2010,2012,No,35,69,1984,5,Male,215 Plum Boulevard,31.84,-106.43,$24608,$50177,$101323,681,4,13830443,2014-01-07 16:23:00,4166,$89.59,Swipe Transaction,22204,El Paso,TX,79912.0,5541,,No
3910,676,Visa,Debit,4273067279715891,12/2017,541,YES,2,$34175,07/2009,2011,No,40,65,1980,2,Male,663 Third Drive,33.09,-96.88,$31905,$65053,$83571,775,2,9047191,2011-01-20 06:43:00,3910,$12.82,Swipe Transaction,75781,Lewisville,TX,75067.0,5411,,
3010,1123,Mastercard,Debit (Prepaid),5789926821361976,04/2021,833,YES,2,$83,05/2009,2010,No,44,66,1975,7,Male,6882 Forest Drive,34.8,-79.54,$13683,$27896,$42046,710,3,22552235,2019-02-17 16:21:00,3010,$44.96,Chip Transaction,60569,Leland,NC,28451.0,5300,,No
2754,1413,Visa,Debit,4793567137334721,12/2024,45,NO,1,$13760,04/2015,2015,No,39,65,1980,5,Female,796 Sussex Avenue,39.03,-87.05,$15285,$31170,$33165,685,5,15676267,2015-02-14 11:46:00,1104,$11.02,Chip Transaction,22204,Washington,IN,47501.0,5541,,
1313,1603,Mastercard,Debit,5495606147026040,06/2024,810,YES,2,$14223,02/2013,2013,No,41,65,1978,12,Male,6515 Hillside Drive,44.65,-114.15,$19036,$38812,$16331,762,4,16604973,2015-09-01 15:37:00,5981,$68.94,Chip Transaction,75781,Firth,ID,83236.0,5411,,
273,940,Mastercard,Debit,5543612189896625,09/2024,0,YES,2,$26534,01/2011,2011,No,49,61,1970,6,Female,620 12th Avenue,25.77,-80.2,$20499,$41800,$67836,699,6,16114174,2015-05-19 19:02:00,273,$18.84,Chip Transaction,44578,Miami,FL,33155.0,5812,,No
118,376,Visa,Credit,4472791439889132,10/2020,900,YES,2,$25300,01/2006,2009,No,50,74,1969,4,Female,818 12th Lane,39.8,-74.62,$28433,$57975,$34570,773,4,18584812,2016-10-29 18:10:00,1262,$44.82,Swipe Transaction,75781,Vincentown,NJ,8088.0,5411,,
5329,1727,Mastercard,Debit,5655027232477390,09/2022,848,YES,2,$21218,10/2018,2018,No,46,67,1973,10,Female,31 Oak Avenue,34.0,-81.03,$23917,$48762,$143208,771,6,23191206,2019-07-03 07:38:00,5982,$17.73,Online Transaction,16798,ONLINE,,,4121,,
5058,1484,Visa,Debit,4248867812400739,06/2023,619,YES,2,$14217,10/2006,2012,No,92,72,1927,8,Female,290 Forest Street,32.28,-110.73,$30818,$57732,$2261,726,6,8908897,2010-12-18 12:50:00,2527,$89.00,Swipe Transaction,59935,Tucson,AZ,85749.0,5499,,
5465,1741,Mastercard,Credit,5955551281858493,01/2024,860,YES,2,$10700,11/2006,2010,No,92,67,1927,10,Male,31 Hillside Lane,32.21,-110.88,$17460,$24960,$889,707,9,12643863,2013-04-21 15:34:00,6078,$36.82,Swipe Transaction,80215,Tucson,AZ,85718.0,7832,,No
5853,219,Discover,Credit,6784663816408216,10/2022,850,YES,2,$6300,12/2006,2006,No,47,66,1973,2,Male,4541 Hill Boulevard,44.01,-84.8,$11036,$22505,$27928,798,3,20543517,2017-12-19 05:55:00,4609,$44.52,Chip Transaction,40096,Warsaw,IN,46581.0,4111,Insufficient Balance,
28,1852,Visa,Debit,4013876625955765,10/2023,543,YES,2,$36425,01/2002,2004,No,57,75,1962,12,Male,41011 Seventh Boulevard,33.27,-111.94,$32056,$65357,$21844,685,4,21175566,2018-05-02 07:38:00,2477,$125.18,Chip Transaction,13258,Chandler,AZ,85226.0,8099,Insufficient Balance,No
1510,421,Mastercard,Debit,5331334705575605,06/2023,453,YES,1,$23875,02/2020,2020,No,53,67,1967,1,Female,595 Valley Stream Drive,41.97,-91.66,$22502,$45876,$58252,790,7,11419095,2012-07-20 09:31:00,5560,$2.48,Swipe Transaction,5355,Cedar Rapids,IA,52405.0,5411,,No
5587,194,Visa,Debit,4731739581942739,03/2023,402,NO,2,$9080,11/2009,2013,No,52,68,1968,2,Male,531 Pine Avenue,40.34,-85.35,$15048,$30681,$81680,746,4,19276294,2017-03-25 22:10:00,4273,$-64.00,Chip Transaction,22204,Fountain City,IN,47341.0,5541,,
3675,252,Mastercard,Credit,5167343609558637,10/2024,394,YES,1,$10700,07/2002,2013,No,67,70,1953,1,Male,127 Grant Street,40.58,-82.42,$17161,$34985,$29409,723,6,17259490,2016-01-19 13:22:00,3675,$6.83,Chip Transaction,72351,Butler,OH,44822.0,5541,,No
6072,116,Mastercard,Debit,5463788030135116,12/2024,236,YES,2,$37377,12/2012,2012,No,31,68,1988,8,Male,168 Sussex Boulevard,42.95,-77.59,$32973,$67230,$45269,685,2,22226925,2018-12-10 21:20:00,6072,$4.56,Chip Transaction,59397,Ridgefield,CT,6877.0,5812,,No
4553,1843,Mastercard,Debit,5813126802246388,12/2022,390,YES,2,$10638,09/2004,2010,No,89,73,1930,11,Male,89 Wessex Street,41.5,-87.63,$16503,$38761,$69,760,7,9227753,2011-03-03 16:35:00,249,$43.05,Swipe Transaction,48919,Chicago Heights,IL,60411.0,5311,,No
3737,649,Mastercard,Credit,5880421569309045,12/2023,504,YES,1,$17400,07/2005,2016,No,48,65,1971,9,Male,9 Fourth Drive,41.5,-74.02,$22762,$46408,$0,847,7,16636360,2015-09-08 11:49:00,1223,$13.48,Chip Transaction,51490,Newburgh,NY,12550.0,5921,,No
3301,1559,Visa,Debit,4714754243202455,12/2022,297,YES,2,$33539,06/2005,2018,No,56,67,1963,12,Female,607 George Boulevard,34.05,-84.67,$28862,$58846,$126806,746,3,9591585,2011-05-27 20:26:00,2920,$64.53,Swipe Transaction,53566,Acworth,GA,30101.0,5812,,No
5053,905,Mastercard,Credit,5957980518521489,07/2024,963,YES,1,$22500,10/2006,2008,No,69,73,1950,11,Male,385 Maple Street,37.55,-122.26,$47524,$96901,$182809,701,5,20648362,2018-01-10 09:03:00,2279,$7.36,Chip Transaction,35451,Berkeley,CA,94702.0,5812,,
5463,1786,Mastercard,Credit,5639561447744152,11/2020,247,YES,1,$18400,11/2006,2014,No,48,63,1971,3,Female,7554 Sixth Street,40.83,-81.26,$18936,$38611,$93255,755,5,18603746,2016-11-02 16:27:00,1000,$46.29,Chip Transaction,20519,Canton,OH,44721.0,5942,,
939,114,Visa,Debit,4406180094358834,09/2020,386,YES,2,$12173,01/2020,2020,No,47,65,1972,12,Female,112 Elm Avenue,34.18,-118.39,$16892,$34441,$907,725,4,22397392,2019-01-16 00:34:00,3070,$-99.00,Chip Transaction,61195,North Hollywood,CA,91606.0,5541,,No
1960,1118,Visa,Debit,4554382114845493,06/2020,561,YES,1,$66287,02/2020,2020,No,25,70,1994,8,Female,166 Littlewood Lane,34.06,-118.35,$40761,$83104,$222502,714,5,14159209,2014-03-20 18:35:00,5274,$93.24,Swipe Transaction,87625,Los Angeles,CA,90037.0,5812,,No
4536,814,Mastercard,Debit,5975850851446048,10/2024,385,YES,2,$8262,09/2003,2018,No,72,65,1948,1,Male,9380 Hill Drive,27.98,-80.66,$15318,$16302,$14408,748,4,15223955,2014-11-08 13:41:00,4536,$61.11,Swipe Transaction,80854,Santa Ana,CA,92707.0,7538,,No
3895,20,Mastercard,Debit,5648768892251580,10/2024,862,YES,2,$14961,07/2009,2015,No,86,67,1933,12,Female,3631 Plum Boulevard,32.42,-97.1,$19477,$23371,$0,757,8,9368203,2011-04-05 17:31:00,5535,$1.49,Swipe Transaction,86438,Weatherford,TX,76086.0,5499,,No
6129,261,Visa,Debit,4373244578328861,05/2018,827,YES,1,$32285,12/2016,2016,No,41,66,1979,2,Male,7061 Littlewood Street,36.0,-114.96,$28985,$59093,$117325,737,5,10169057,2011-10-08 12:08:00,30,$40.00,Swipe Transaction,27092,North Las Vegas,NV,89032.0,4829,,
327,379,Amex,Credit,354813103334804,06/2021,527,YES,2,$8400,01/2014,2014,No,47,65,1972,11,Female,837 Lincoln Avenue,30.68,-88.04,$21331,$43496,$114563,765,3,18144704,2016-07-27 15:27:00,327,$23.41,Chip Transaction,90538,Mobile,AL,36693.0,5411,,No
3971,250,Mastercard,Debit,5387283225052992,11/2011,236,YES,1,$10412,07/2011,2017,No,50,64,1970,2,Female,61674 Elm Drive,44.52,-122.81,$17003,$34671,$55643,786,6,21541582,2018-07-18 16:44:00,5136,$10.87,Chip Transaction,84062,Lebanon,OR,97355.0,4121,,No
5662,1173,Visa,Credit,4807938969312222,10/2021,158,YES,1,$16900,11/2011,2011,No,71,67,1948,3,Male,3095 Hill Boulevard,42.83,-106.32,$25502,$51703,$5371,722,7,17024993,2015-11-30 16:07:00,5662,$64.16,Chip Transaction,81477,Casper,WY,82604.0,5311,,No
4241,1024,Mastercard,Debit,5454341430423098,09/2023,247,YES,1,$20847,08/2008,2010,No,66,67,1953,4,Male,554 Grant Boulevard,37.69,-97.13,$32162,$65573,$143069,739,4,11661742,2012-09-13 06:57:00,4241,$32.31,Swipe Transaction,97149,Andover,KS,67002.0,5912,,No
5171,1640,Visa,Credit,4897415542074817,01/2019,363,YES,1,$11400,10/2009,2009,No,67,71,1952,10,Female,311 Washington Lane,41.89,-84.04,$17144,$34954,$5942,729,3,12224180,2013-01-18 07:27:00,4967,$36.96,Swipe Transaction,11468,Whitehall,MI,49461.0,5970,,No
5140,142,Visa,Debit,4245753102284802,02/2020,47,YES,2,$20902,10/2008,2015,No,59,68,1960,11,Female,723 Fourth Drive,41.9,-72.08,$25399,$51788,$77642,675,2,13132009,2013-08-07 09:50:00,1046,$73.47,Swipe Transaction,22798,Passaic,NJ,7055.0,5300,Insufficient Balance,
975,663,Mastercard,Debit,5560330928676135,05/2021,732,NO,2,$2046,02/2000,2008,No,68,63,1951,3,Female,6398 Lake Lane,35.92,-86.84,$36563,$70554,$39078,655,5,19395900,2017-04-20 10:21:00,975,$5.57,Swipe Transaction,25887,Franklin,TN,37067.0,5814,,No
3743,1842,Visa,Debit,4090165219603664,07/2023,593,YES,2,$4817,07/2005,2014,No,45,64,1974,10,Male,41307 Main Lane,35.11,-106.62,$15385,$31373,$58481,637,2,18119209,2016-07-22 09:26:00,5426,$1.63,Chip Transaction,50783,Albuquerque,NM,87104.0,5411,,No
1342,1823,Mastercard,Debit,5395349112538164,03/2020,34,YES,1,$37468,02/2014,2014,No,67,70,1952,5,Male,172 Third Lane,33.27,-111.94,$32056,$65362,$27745,743,6,11670338,2012-09-15 01:05:00,5177,$91.42,Swipe Transaction,99370,Chandler,AZ,85226.0,5311,,No
3343,1997,Mastercard,Debit,5145075395048643,07/2020,818,YES,2,$17257,06/2007,2007,No,76,69,1943,8,Male,765 Forest Street,44.92,-93.4,$39155,$38800,$25867,758,7,8873973,2010-12-10 06:17:00,3343,$23.72,Swipe Transaction,20519,Osseo,MN,55311.0,5942,,
4117,597,Mastercard,Credit,5504414498996972,08/2020,997,YES,1,$30400,08/2003,2011,No,72,66,1948,1,Male,5138 North Drive,37.74,-122.44,$51692,$65055,$1676,736,6,8025260,2010-05-19 06:39:00,4540,$4.54,Swipe Transaction,61743,San Francisco,CA,94131.0,5411,,
3396,672,Mastercard,Debit,5302317645406586,02/2012,347,YES,1,$9397,06/2008,2010,No,37,68,1983,2,Male,95873 Madison Boulevard,35.81,-83.25,$11755,$23967,$3880,722,4,12644176,2013-04-21 16:31:00,5001,$92.00,Swipe Transaction,22204,Gatlinburg,TN,37738.0,5541,,
2424,554,Visa,Debit (Prepaid),4356014925676102,07/2020,139,YES,2,$56,04/2001,2011,No,59,67,1960,8,Male,6310 Sixth Street,29.66,-95.04,$26170,$53357,$114266,690,5,14414125,2014-05-15 18:47:00,4275,$127.03,Swipe Transaction,22204,La Porte,TX,77571.0,5541,,No
1207,1777,Discover,Credit,6890958566283018,08/2018,17,YES,2,$24400,02/2010,2011,No,47,67,1972,5,Male,166 12th Street,38.83,-77.21,$30622,$62432,$95799,741,5,22782829,2019-04-07 13:57:00,2267,$-86.00,Chip Transaction,59935,Annandale,VA,22003.0,5499,,
932,1542,Visa,Debit,4170170540626885,07/2023,65,YES,1,$20971,01/2020,2020,No,46,69,1973,12,Female,515 South Street,41.47,-81.67,$27250,$55565,$34039,731,2,15827381,2015-03-19 01:45:00,2906,$34.40,Chip Transaction,58215,Cleveland,OH,44118.0,5813,,No
3550,1421,Mastercard,Debit,5757503231654928,07/2021,514,YES,1,$17993,06/2012,2012,No,30,65,1989,7,Male,7691 Ocean View Avenue,35.11,-77.07,$16177,$32985,$32764,740,2,20796309,2018-02-10 13:41:00,5674,$80.00,Chip Transaction,43293,New Bern,NC,28560.0,5499,,No
4500,879,Visa,Debit,4988862076390748,08/2024,244,YES,2,$12184,09/1999,2010,No,54,66,1966,2,Male,938 Forest Street,25.92,-97.48,$11140,$22714,$27227,702,3,7683154,2010-02-22 16:13:00,4500,$10.41,Swipe Transaction,61195,Brownsville,TX,78521.0,5541,,No
5557,1515,Discover,Credit,6237354607435107,05/2022,959,YES,2,$16300,11/2009,2011,No,77,67,1942,12,Female,7239 Hill Lane,40.34,-76.42,$20983,$30457,$19314,520,5,21412438,2018-06-21 12:20:00,5199,$54.34,Swipe Transaction,48919,Mechanicsburg,PA,17055.0,5311,,No
4404,1473,Mastercard,Debit,5144019472845640,03/2024,991,YES,1,$16791,08/2013,2013,No,51,67,1968,11,Female,6541 Fourth Drive,37.04,-93.29,$20316,$41427,$53773,850,3,20865315,2018-02-25 09:37:00,4404,$3.20,Swipe Transaction,59935,Nixa,MO,65714.0,5499,,
5629,630,Visa,Debit,4542180712523328,11/2020,573,YES,1,$9062,11/2010,2010,No,60,66,1959,7,Male,1583 Grant Avenue,30.33,-81.65,$19382,$39521,$61861,491,3,16557827,2015-08-22 15:17:00,4520,$16.49,Chip Transaction,59935,Jacksonville,FL,32218.0,5499,,No
3535,1820,Visa,Debit,4111163314027068,04/2023,851,YES,1,$16726,06/2011,2011,No,60,65,1959,7,Female,822 Lake Drive,25.77,-80.2,$18828,$38394,$69393,693,5,20174529,2017-10-01 18:54:00,5201,$42.58,Chip Transaction,30055,Miami,FL,33176.0,7832,,
5517,810,Discover,Credit,6324447565023510,12/2008,928,YES,2,$3700,11/2008,2011,No,77,65,1942,5,Female,239 West Drive,37.68,-85.22,$16521,$22540,$16946,705,6,8682477,2010-10-25 10:29:00,4309,$2.55,Swipe Transaction,46284,Palm Desert,CA,92211.0,5411,,No
3244,1823,Visa,Credit,4206248084502476,03/2020,545,YES,2,$14900,06/2002,2011,No,67,70,1952,5,Male,172 Third Lane,33.27,-111.94,$32056,$65362,$27745,743,6,14943080,2014-09-08 07:49:00,3244,$96.11,Online Transaction,80770,ONLINE,,,7922,,
5199,1515,Mastercard,Debit,5300232902137599,07/2022,711,YES,2,$20165,10/2010,2012,No,77,67,1942,12,Female,7239 Hill Lane,40.34,-76.42,$20983,$30457,$19314,520,5,10373738,2011-11-24 12:53:00,5199,$0.20,Swipe Transaction,14528,Lebanon,PA,17042.0,5499,,No
16,1201,Visa,Debit,4817273521248161,10/2023,706,YES,2,$55693,01/2000,2006,No,60,66,1959,11,Male,175 Valley Drive,42.36,-71.36,$56632,$115465,$195657,715,4,12796836,2013-05-25 14:57:00,4793,$90.00,Swipe Transaction,59935,Kirkland,WA,98034.0,5499,,
3705,113,Visa,Debit,4642596554799017,06/2020,494,YES,1,$18818,07/2003,2008,No,74,71,1946,1,Female,4 Plum Boulevard,32.86,-97.21,$26016,$39003,$10793,788,5,23389348,2019-08-13 18:59:00,4526,$16.98,Swipe Transaction,19756,North Richland Hills,TX,76180.0,7832,,No
4273,194,Visa,Credit,4396420039695362,09/2024,831,YES,1,$8300,08/2008,2008,No,52,68,1968,2,Male,531 Pine Avenue,40.34,-85.35,$15048,$30681,$81680,746,4,12334832,2013-02-11 22:40:00,5587,$-99.00,Swipe Transaction,59935,Hartford City,IN,47348.0,5499,,No
5691,1253,Visa,Debit,4792077988071121,08/2020,969,YES,1,$39764,11/2013,2013,No,32,64,1987,10,Female,1782 South Boulevard,41.44,-73.04,$28814,$58749,$113308,768,6,20334739,2017-11-04 17:08:00,5691,$215.28,Online Transaction,73186,ONLINE,,,4814,,No
5014,1777,Mastercard,Debit (Prepaid),5863932577604198,05/2023,815,YES,1,$61,10/2004,2012,No,47,67,1972,5,Male,166 12th Street,38.83,-77.21,$30622,$62432,$95799,741,5,21567839,2018-07-24 09:00:00,1207,$15.31,Chip Transaction,82981,Lignum,VA,22726.0,5912,,No
2836,827,Visa,Credit,4995884742655533,08/2024,532,YES,1,$6800,05/2002,2012,No,61,71,1958,4,Female,9189 Valley Street,43.1,-75.23,$15194,$30984,$39222,616,4,22748663,2019-03-31 10:05:00,3897,$14.94,Chip Transaction,26810,Utica,NY,13501.0,5541,,No
5305,1283,Mastercard,Debit,5930575507132281,06/2023,751,YES,1,$34839,10/2015,2015,No,50,65,1970,1,Male,720 Seventh Avenue,45.64,-122.37,$31226,$63673,$147913,591,4,8907120,2010-12-18 01:18:00,3469,$4.11,Swipe Transaction,50783,Camas,WA,98607.0,5411,,No
2452,1519,Visa,Debit,4009658209741631,12/2023,357,NO,2,$19037,04/2003,2011,No,41,72,1978,3,Female,98086 Essex Drive,45.6,-108.68,$19625,$40012,$59472,849,4,12019399,2012-12-02 22:56:00,1020,$1.42,Swipe Transaction,86438,Billings,MT,59101.0,5499,,
1609,1180,Mastercard,Debit,5950036485745255,10/2020,85,YES,2,$9641,02/2020,2020,No,28,69,1991,9,Male,18 Lake Avenue,40.71,-73.99,$17624,$35940,$54354,595,3,12878532,2013-06-12 17:02:00,6041,$84.39,Swipe Transaction,69025,New York,NY,10039.0,5411,,
6040,112,Mastercard,Debit,5640702051187580,05/2020,931,YES,1,$16320,12/2011,2011,No,54,66,1965,12,Female,85 Lafayette Boulevard,43.98,-75.6,$17220,$35114,$24637,686,5,19220437,2017-03-14 06:43:00,4398,$56.08,Chip Transaction,79095,Carthage,NY,13619.0,7538,,No
1256,1385,Visa,Debit,4083090955300562,12/2022,259,YES,2,$36940,02/2010,2010,No,51,68,1968,7,Female,5537 Eighth Street,44.96,-93.26,$40364,$82298,$182301,789,6,18133238,2016-07-25 10:11:00,4344,$5.25,Chip Transaction,68671,Austin,TX,78702.0,5541,,No
5893,230,Mastercard,Credit,5761118180884911,02/2020,236,YES,1,$7200,12/2007,2012,No,39,65,1980,10,Female,675 Fifth Avenue,30.44,-91.12,$17412,$35501,$78801,693,4,17341085,2016-02-06 06:44:00,5788,$11.63,Chip Transaction,81833,Baton Rouge,LA,70815.0,5912,,No
2272,634,Visa,Debit,4151208103004284,12/2018,499,YES,1,$18220,03/2010,2011,No,49,74,1970,8,Female,5063 Seventh Avenue,41.38,-81.64,$24071,$49079,$6494,683,4,12316887,2013-02-08 06:24:00,2272,$3.70,Swipe Transaction,2703,Independence,OH,44131.0,5814,,No
4572,1626,Amex,Credit,367423467093893,12/2022,764,YES,2,$7200,09/2005,2011,No,58,63,1961,7,Male,9212 Plum Avenue,35.15,-89.75,$29571,$60292,$114223,531,1,21475215,2018-07-04 16:57:00,4572,$33.32,Online Transaction,39021,ONLINE,,,4784,,No
6122,1717,Mastercard,Debit,5773396250865734,02/2019,800,YES,2,$17695,12/2016,2016,No,67,67,1952,7,Female,728 Sixth Avenue,43.06,-78.27,$17665,$43070,$14135,726,4,14385860,2014-05-09 14:13:00,2652,$40.00,Swipe Transaction,27092,Buffalo,NY,14219.0,4829,,No
4568,1840,Visa,Debit (Prepaid),4733359418335581,09/2021,67,YES,2,$4,09/2004,2008,No,46,71,1974,2,Female,576 Martin Luther King Street,45.49,-122.8,$21702,$44249,$103229,706,5,21060594,2018-04-07 15:49:00,3322,$1.06,Chip Transaction,86438,Beaverton,OR,97006.0,5499,,No
3111,155,Visa,Debit,4972569366952714,01/2020,855,YES,2,$14959,05/2011,2011,No,86,69,1933,11,Female,235 Fourth Street,31.31,-89.3,$14383,$9678,$812,688,6,13483652,2013-10-23 15:38:00,239,$30.31,Swipe Transaction,46965,Purvis,MS,39475.0,7538,,No
5601,1009,Mastercard,Debit,5103189398605024,01/2023,278,YES,1,$9902,11/2010,2012,No,41,65,1979,1,Female,9059 Eighth Avenue,36.01,-82.15,$14093,$28733,$0,702,3,22911805,2019-05-04 21:23:00,5601,$7.07,Chip Transaction,75781,Candler,NC,28715.0,5411,,No
1922,1018,Visa,Debit,4564887957887151,01/2023,17,YES,1,$13609,02/2020,2020,No,90,71,1929,10,Female,350 Main Boulevard,29.57,-81.21,$17142,$31805,$614,755,6,22023745,2018-10-28 17:04:00,3022,$48.16,Swipe Transaction,10156,Palm Coast,FL,32137.0,5812,,No
343,583,Amex,Credit,345109128105029,02/2024,963,YES,2,$13900,01/2015,2015,No,64,67,1955,11,Male,28 West Lane,41.76,-88.29,$14200,$28954,$41461,636,2,13173277,2013-08-16 11:34:00,3326,$8.31,Swipe Transaction,61195,Aurora,IL,60505.0,5541,,No
632,1190,Mastercard,Credit,5116834896067442,02/2020,635,YES,2,$9900,01/2020,2020,No,49,65,1970,8,Female,4480 Essex Drive,33.0,-80.17,$21769,$44383,$42369,707,7,14287963,2014-04-18 07:02:00,4508,$26.56,Swipe Transaction,11468,Walterboro,SC,29488.0,5970,,No
4738,1615,Visa,Debit,4577924057885157,05/2023,594,YES,1,$22310,09/2009,2011,No,66,59,1954,1,Female,1105 Second Drive,42.31,-83.21,$24561,$48690,$36262,701,6,11915048,2012-11-09 11:07:00,4738,$12.89,Swipe Transaction,44578,Dexter,MI,48130.0,5812,,
2073,692,Visa,Debit,4160987980022088,10/2012,11,YES,2,$18979,03/2004,2008,No,52,65,1967,8,Female,23 Sussex Lane,42.92,-82.88,$20942,$42701,$53696,701,4,8520570,2010-09-16 09:32:00,2073,$2.06,Swipe Transaction,4439,Clinton Township,MI,48035.0,5651,,
4047,571,Visa,Debit,4401126536336200,11/2023,42,YES,1,$16647,07/2016,2016,No,42,68,1977,11,Male,8580 Valley Stream Avenue,39.46,-77.96,$18003,$36711,$84949,739,4,11757062,2012-10-04 14:45:00,5960,$-59.00,Swipe Transaction,28395,Martinsburg,WV,25401.0,5541,,No
4606,1210,Mastercard,Debit,5690113878914790,07/2023,318,YES,1,$10589,09/2006,2015,No,32,65,1987,11,Male,6415 Sussex Lane,41.0,-76.85,$16935,$34531,$60156,703,4,12478930,2013-03-16 07:31:00,3403,$36.87,Swipe Transaction,60569,Bangor,PA,18013.0,5300,,No
1503,229,Mastercard,Credit,5613179179990520,04/2021,874,YES,2,$7900,02/2020,2020,No,35,57,1984,6,Female,47428 First Boulevard,41.8,-91.49,$29059,$59248,$173887,725,5,8454004,2010-08-31 10:03:00,5942,$502.04,Swipe Transaction,48919,Williamsburg,IA,52361.0,5311,,No
2092,1237,Mastercard,Debit (Prepaid),5295399317930837,12/2015,543,YES,2,$51,03/2005,2007,No,46,66,1973,9,Female,3276 Maple Street,42.37,-87.86,$15770,$32150,$47179,717,6,20260056,2017-10-20 03:09:00,3372,$2.99,Chip Transaction,75781,Waukegan,IL,60085.0,5411,,No
2812,1979,Mastercard,Debit,5393830319691225,08/2022,765,YES,1,$30065,05/2001,2011,No,38,68,1982,2,Female,731 Lincoln Boulevard,26.37,-80.1,$31706,$64647,$58250,738,4,7552024,2010-01-20 14:55:00,2548,$4.77,Swipe Transaction,67570,Brandon,FL,33511.0,5311,,No
1365,1586,Mastercard,Debit,5891506977538040,02/2021,906,YES,2,$17587,02/2016,2016,No,43,65,1977,1,Male,2974 Grant Avenue,40.66,-73.7,$27778,$56640,$104134,672,4,19542151,2017-05-21 08:09:00,6051,$66.00,Chip Transaction,59935,Austin,TX,78705.0,5499,,No
5146,165,Mastercard,Debit,5803563077451662,11/2020,827,YES,2,$40628,10/2009,2014,No,34,65,1986,2,Male,95266 Bayview Drive,37.83,-122.22,$52813,$107683,$225017,694,3,18688264,2016-11-20 18:04:00,5146,$106.83,Chip Transaction,40464,Oakland,CA,94611.0,5812,,No
4702,1808,Visa,Credit,4982389408699603,08/2021,536,YES,2,$9100,09/2008,2008,No,31,69,1988,8,Female,1415 Sixth Street,32.02,-102.1,$17329,$35331,$55566,697,4,9892017,2011-08-05 14:12:00,1184,$57.85,Online Transaction,80770,ONLINE,,,7922,,No
4818,1492,Visa,Credit,4453742478192143,01/2020,346,YES,2,$27000,09/2011,2016,No,63,58,1957,2,Female,2883 Ocean View Boulevard,47.32,-121.99,$32697,$56635,$13015,786,8,15576108,2015-01-23 15:50:00,4818,$66.43,Chip Transaction,43560,Bothell,WA,98011.0,7349,,No
604,962,Mastercard,Credit,5195862758999591,12/2021,426,YES,2,$13300,01/2020,2020,No,28,69,1992,1,Male,564 Catherine Lane,44.52,-87.98,$16801,$34262,$60506,846,2,11969166,2012-11-21 15:15:00,1217,$-82.00,Swipe Transaction,61195,Green Bay,WI,54302.0,5541,,No
3670,855,Visa,Debit,4730763214720586,04/2021,269,YES,1,$15975,07/2001,2011,No,51,65,1969,1,Male,1047 Seventh Street,32.32,-90.2,$11061,$22557,$63019,699,5,20659577,2018-01-12 13:44:00,5916,$22.42,Chip Transaction,50783,Jackson,MS,39213.0,5411,,No
5719,1315,Visa,Debit,4848774820047542,11/2024,454,YES,1,$14514,11/2015,2015,No,57,70,1962,8,Female,759 Madison Drive,38.61,-88.78,$15976,$32576,$0,753,4,14093624,2014-03-06 12:20:00,2556,$14.00,Swipe Transaction,75781,Mulkeytown,IL,62865.0,5411,,
6092,286,Visa,Debit,4657379115764717,11/2017,578,YES,2,$17973,12/2013,2013,No,38,69,1981,10,Male,4232 Grant Drive,31.15,-88.55,$18746,$38223,$30756,725,4,16375770,2015-07-14 15:25:00,4782,$-85.00,Chip Transaction,61195,Lucedale,MS,39452.0,5541,,No
3816,257,Mastercard,Debit,5723984491385619,03/2022,703,YES,2,$13345,07/2007,2010,No,52,65,1967,9,Male,858 Martin Luther King Drive,34.2,-118.39,$15239,$31070,$86747,708,4,23641512,2019-10-06 09:46:00,104,$-57.00,Chip Transaction,61195,North Hollywood,CA,91605.0,5541,,
2308,554,Visa,Debit,4439649579256628,01/2021,327,YES,2,$27376,03/2012,2012,No,59,67,1960,8,Male,6310 Sixth Street,29.66,-95.04,$26170,$53357,$114266,690,5,13226376,2013-08-28 00:38:00,2308,$4.45,Swipe Transaction,78081,La Porte,TX,77571.0,5411,,No
2847,1591,Visa,Credit,4654712521098398,03/2020,269,YES,2,$9800,05/2003,2008,No,58,66,1961,6,Female,2200 Third Drive,48.28,-122.62,$16537,$33717,$58236,698,6,20785735,2018-02-08 10:23:00,2056,$7.92,Chip Transaction,50783,Sedro Woolley,WA,98284.0,5411,,
775,613,Visa,Debit,4168053621668614,07/2022,790,YES,2,$33302,01/2020,2020,No,39,69,1980,9,Female,7549 Fourth Lane,41.87,-88.01,$27741,$56562,$111495,712,4,11943698,2012-11-15 19:03:00,1191,$52.40,Swipe Transaction,25945,Lombard,IL,60148.0,5300,,No
