id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,id_right,date,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,fraud_label
2682,1089,Mastercard,Debit,5862553540544506,08/2022,206,YES,2,$25390,04/2011,2011,No,31,75,1988,9,Female,2725 Jefferson Drive,38.22,-85.74,$25258,$51501,$140481,729,3,15840769,2015-03-21 23:51:00,3159,$368.00,Chip Transaction,3558,Concord,NC,28027.0,3640,,
4052,212,Amex,Credit,388351194080812,07/2023,188,YES,2,$900,07/2017,2017,No,52,67,1968,2,Male,142 First Drive,32.79,-96.76,$13799,$28137,$88482,797,6,13858927,2014-01-14 02:01:00,4145,$2.38,Swipe Transaction,38853,Dallas,TX,75227.0,5411,,
3355,1811,Mastercard,Debit,5978884065247077,10/2024,708,YES,2,$96637,06/2007,2007,No,83,67,1936,3,Male,308 Second Boulevard,37.34,-122.11,$76725,$82009,$6229,764,8,18113758,2016-07-21 06:36:00,3238,$0.96,Chip Transaction,50783,Los Altos,CA,94024.0,5411,,
148,737,Visa,Debit,4400094918183273,06/2020,700,NO,1,$6789,01/2007,2009,No,61,60,1958,3,Female,8301 Tenth Drive,42.33,-122.79,$18961,$30359,$16552,758,2,15975785,2015-04-20 05:44:00,148,$1.09,Swipe Transaction,4858,Medford,OR,97504.0,5921,,
2792,118,Discover,Credit,6987061746149197,11/2024,75,YES,1,$6700,05/1997,2016,No,56,68,1963,12,Female,407 Seventh Lane,33.52,-86.79,$15471,$31533,$42315,753,3,14101092,2014-03-08 06:06:00,3557,$77.00,Swipe Transaction,43293,Birmingham,AL,35214.0,5499,,
4121,1261,Visa,Debit,4637531059933425,03/2020,640,YES,1,$27091,08/2003,2018,No,58,70,1961,7,Male,610 Oak Street,45.54,-122.64,$33737,$68787,$171854,527,1,18472435,2016-10-05 15:30:00,4121,$93.98,Chip Transaction,61195,Portland,OR,97212.0,5541,,
4050,1856,Visa,Debit (Prepaid),4561317376278700,06/2023,420,YES,1,$85,07/2016,2016,No,51,65,1968,11,Male,1209 George Drive,34.93,-78.72,$18376,$37467,$50461,784,4,15407375,2014-12-18 10:45:00,3939,$100.86,Swipe Transaction,22204,Fayetteville,NC,28314.0,5541,,
4790,323,Mastercard,Credit,5017550508372775,09/2018,481,NO,1,$5900,09/2010,2011,No,54,66,1965,7,Male,782 Hill Lane,36.6,-119.75,$13093,$26696,$0,683,5,10296852,2011-11-06 20:29:00,5977,$89.00,Swipe Transaction,59935,Fresno,CA,93726.0,5499,,
2746,1697,Mastercard,Debit (Prepaid),5803099724523617,09/2020,930,YES,1,$63,04/2015,2015,No,64,67,1955,6,Male,317 Wessex Boulevard,42.06,-83.97,$20108,$41002,$97188,685,6,17140402,2015-12-25 08:59:00,3295,$2.99,Chip Transaction,61968,Clinton,MI,49236.0,5912,,
3704,171,Visa,Debit,4992498548379230,10/2015,867,YES,2,$13116,07/2003,2012,No,43,70,1976,5,Female,5194 Grant Street,34.83,-82.37,$24314,$49577,$142314,694,3,10690382,2012-02-04 19:01:00,1239,$120.00,Swipe Transaction,27092,Anderson,SC,29621.0,4829,Insufficient Balance,
3452,497,Visa,Credit,4995171731187347,07/2024,745,YES,1,$11800,06/2009,2012,No,63,65,1956,11,Male,8414 Tenth Drive,43.54,-96.73,$25692,$52380,$8764,850,6,13192728,2013-08-20 15:18:00,2829,$319.66,Swipe Transaction,31893,Big Stone City,SD,57216.0,5311,,
2259,1818,Visa,Debit,4536093921633369,12/2023,783,YES,2,$15817,03/2010,2013,No,85,65,1934,6,Female,23 11th Avenue,36.73,-76.04,$29485,$41843,$1741,500,3,12261018,2013-01-26 12:27:00,3418,$72.76,Swipe Transaction,86410,Virginia Beach,VA,23452.0,5211,,
5104,520,Amex,Credit,371903508360130,04/2024,251,YES,1,$13300,10/2008,2014,No,45,66,1974,4,Male,3346 Hillside Street,40.26,-75.74,$28278,$57658,$74288,766,5,11161708,2012-05-23 10:05:00,5104,$2.25,Swipe Transaction,43293,Elverson,PA,19520.0,5499,,
2752,1964,Visa,Debit,4066451880192964,04/2016,9,YES,1,$14960,04/2015,2015,No,68,64,1951,12,Male,973 Federal Drive,35.64,-78.45,$22644,$38637,$30595,643,4,9303904,2011-03-21 16:37:00,5898,$25.02,Swipe Transaction,50867,Creedmoor,NC,27522.0,5541,,
4566,1971,Visa,Debit,4328249998295607,11/2023,853,YES,1,$4589,09/2004,2012,No,48,66,1971,9,Male,829 Grant Boulevard,43.45,-76.5,$20447,$41690,$69869,763,2,7995079,2010-05-11 15:03:00,4566,$40.22,Swipe Transaction,23765,Oswego,NY,13126.0,7230,,
1148,1676,Mastercard,Debit,5571882432332667,07/2020,838,YES,2,$77,02/2008,2016,No,51,65,1968,12,Male,919 Martin Luther King Lane,38.81,-94.45,$24981,$50936,$88447,681,3,16857422,2015-10-25 18:32:00,134,$25.35,Chip Transaction,81848,Raymore,MO,64083.0,5211,,
3710,1083,Mastercard,Debit,5866158485564729,10/2022,48,YES,1,$24455,07/2004,2014,No,44,65,1975,3,Female,45682 Washington Lane,38.45,-82.64,$18916,$38568,$66300,756,4,18903401,2017-01-05 14:08:00,5173,$120.00,Chip Transaction,27092,Bowling Green,KY,42103.0,4829,,
2805,63,Visa,Debit,4128926575959194,06/2020,827,YES,1,$23806,05/1999,2008,No,40,64,1979,12,Male,390 Tenth Street,40.72,-74.17,$17370,$35418,$51741,660,6,20896974,2018-03-04 01:55:00,60,$51.05,Chip Transaction,71667,Newark,NJ,7103.0,7538,,
5214,1050,Visa,Debit (Prepaid),4475716128209829,11/2019,237,YES,2,$49,10/2010,2010,No,43,65,1976,3,Female,41332 Lincoln Avenue,35.98,-78.91,$17625,$35938,$47204,670,3,22049614,2018-11-03 09:28:00,3472,$37.17,Chip Transaction,61195,Alsip,IL,60803.0,5541,,
5127,257,Mastercard,Debit (Prepaid),5756681783759529,03/2022,331,YES,2,$87,10/2008,2012,No,52,65,1967,9,Male,858 Martin Luther King Drive,34.2,-118.39,$15239,$31070,$86747,708,4,7625435,2010-02-08 09:52:00,3816,$51.00,Swipe Transaction,59935,Saint Louis,MO,63114.0,5499,,
3470,112,Mastercard,Debit,5374280583814639,12/2024,56,NO,2,$13245,06/2010,2012,No,54,66,1965,12,Female,85 Lafayette Boulevard,43.98,-75.6,$17220,$35114,$24637,686,5,7803961,2010-03-25 06:14:00,1134,$47.23,Online Transaction,39021,ONLINE,,,4784,,
5048,128,Mastercard,Debit,5389442391430673,02/2022,658,YES,2,$13601,10/2006,2014,No,40,66,1979,4,Female,6914 Wessex Avenue,29.76,-95.38,$15389,$31377,$59615,722,2,21609846,2018-08-02 07:17:00,5048,$2.25,Chip Transaction,50783,Houston,TX,77061.0,5411,,
2472,1595,Visa,Credit,4800542079346441,09/2021,673,YES,1,$12700,04/2004,2011,No,47,65,1972,5,Female,4191 Maple Avenue,40.84,-73.87,$25537,$52063,$87549,753,2,22245499,2018-12-14 19:41:00,2429,$17.58,Swipe Transaction,66428,Bronx,NY,10463.0,4121,,
5982,1727,Visa,Debit,4475380884726150,06/2024,972,YES,1,$24230,12/2009,2011,No,46,67,1973,10,Female,31 Oak Avenue,34.0,-81.03,$23917,$48762,$143208,771,6,10846527,2012-03-12 13:36:00,5982,$78.00,Swipe Transaction,61195,Columbia,SC,29229.0,5541,,
4544,60,Visa,Credit,4372866189717850,11/2020,785,YES,2,$6400,09/2003,2010,No,47,64,1972,8,Female,467 Birch Avenue,43.23,-77.06,$16703,$34057,$59247,655,4,13859406,2014-01-14 07:05:00,5475,$5.71,Swipe Transaction,7237,Sodus,NY,14551.0,5812,,
6103,1585,Mastercard,Debit,5325994058715063,04/2022,617,YES,1,$14830,12/2014,2014,No,35,69,1984,11,Female,4346 El Camino Boulevard,30.33,-81.65,$20710,$42229,$0,688,3,23133182,2019-06-20 22:21:00,2721,$44.44,Chip Transaction,82755,Jacksonville,FL,32222.0,7538,,
4116,1915,Mastercard,Credit,5892514772578316,04/2023,771,YES,1,$14800,08/2003,2018,No,54,65,1965,6,Male,758 Sixth Boulevard,41.32,-74.18,$25534,$52062,$97881,775,4,21425785,2018-06-24 08:49:00,4116,$180.00,Chip Transaction,27092,Astoria,NY,11102.0,4829,,
4171,726,Amex,Credit,364268721229101,10/2014,60,YES,1,$9000,08/2006,2016,No,58,67,1961,8,Male,845 Littlewood Boulevard,33.79,-118.29,$22032,$44924,$27297,717,3,14025268,2014-02-19 12:37:00,3391,$1.75,Swipe Transaction,44919,Harbor City,CA,90710.0,5814,,
1081,1314,Mastercard,Debit,5287025690873732,09/2012,649,YES,2,$15714,02/2006,2006,No,43,70,1976,11,Male,857 Jefferson Avenue,29.7,-98.11,$19325,$39404,$71859,723,5,14584665,2014-06-22 07:34:00,1140,$5.12,Swipe Transaction,72158,New Braunfels,TX,78130.0,5411,,
4949,1383,Mastercard,Debit,5027291418907395,02/2022,118,YES,1,$17432,10/2001,2014,No,68,64,1951,4,Female,315 Norfolk Lane,42.39,-71.1,$31849,$59938,$36978,670,1,17660762,2016-04-15 13:37:00,4949,$45.78,Online Transaction,39021,ONLINE,,,4784,,
4826,1787,Visa,Debit,4230041150211486,07/2024,872,YES,1,$37338,09/2011,2011,No,52,66,1967,9,Female,417 Hill Lane,38.04,-84.45,$28583,$58278,$51539,689,6,8097204,2010-06-05 21:03:00,2228,$26.67,Swipe Transaction,25717,Lexington,KY,40511.0,5812,,
4956,1638,Mastercard,Credit,5997976310447187,07/2024,645,YES,1,$21300,10/2001,2015,No,79,64,1940,8,Female,6337 Spruce Street,44.67,-93.24,$34186,$57824,$31354,668,5,19747078,2017-07-03 12:31:00,3856,$16.65,Chip Transaction,39637,Lakeville,MN,55044.0,5411,,
3224,820,Mastercard,Credit,5880489541836648,06/2024,558,YES,1,$15100,06/2001,2010,No,70,59,1949,12,Female,669 South Street,41.7,-70.3,$26762,$41902,$29713,633,5,23255021,2019-07-16 13:36:00,127,$64.59,Chip Transaction,32858,Auburn,NH,3032.0,5311,,
3389,1169,Mastercard,Debit,5148179955768342,01/2013,502,YES,2,$3095,06/2008,2012,No,51,68,1968,11,Female,375 Hillside Drive,30.54,-97.64,$30358,$61901,$29627,726,7,20670807,2018-01-14 21:04:00,4778,$14.25,Chip Transaction,10782,Round Rock,TX,78665.0,5813,,
3370,1247,Visa,Debit,4303658032034982,04/2023,673,YES,2,$16764,06/2007,2007,No,69,71,1950,9,Female,6466 Ninth Drive,35.54,-118.91,$21654,$44152,$90526,700,5,10926685,2012-03-30 15:26:00,2065,$43.19,Swipe Transaction,69616,Bakersfield,CA,93308.0,5300,,
6084,602,Mastercard,Debit,5931695374662431,05/2021,894,YES,1,$24739,12/2013,2013,No,57,67,1963,1,Male,46 South Street,36.34,-79.67,$16888,$34437,$0,681,4,22321898,2018-12-30 21:05:00,4165,$17.22,Chip Transaction,55060,Robbins,NC,27325.0,5812,,
1187,1648,Mastercard,Debit,5489127405017818,02/2021,287,NO,2,$64565,02/2009,2019,No,66,69,1953,5,Female,211 Valley Street,40.76,-74.59,$91180,$185909,$461854,621,5,7973685,2010-05-06 11:04:00,1187,$3.80,Swipe Transaction,14528,Mendham,NJ,7945.0,5499,,
2870,1026,Visa,Debit (Prepaid),4226159572103725,10/2023,756,YES,2,$77,05/2004,2007,No,84,70,1935,5,Male,2116 Second Drive,36.52,-119.39,$13194,$17016,$691,714,4,20445081,2017-11-28 08:19:00,2891,$4.31,Swipe Transaction,50783,Dinuba,CA,93618.0,5411,,
2969,1703,Mastercard,Credit,5745606898714105,06/2022,753,YES,2,$10600,05/2008,2019,No,47,65,1972,8,Female,1532 Birch Drive,39.08,-108.55,$24115,$49169,$65994,747,2,12947994,2013-06-28 01:20:00,2969,$88.00,Swipe Transaction,26810,Selden,NY,11784.0,5541,,
3531,1495,Visa,Debit,4211342868154020,04/2019,108,YES,1,$42241,06/2011,2012,No,52,70,1967,12,Male,469 Mountain View Boulevard,39.77,-86.14,$31114,$63433,$122550,770,7,14337908,2014-04-28 22:46:00,5767,$105.36,Swipe Transaction,26909,Indianapolis,IN,46260.0,5211,,
4123,1807,Visa,Debit,4963369225142746,09/2009,418,YES,1,$38154,08/2003,2011,No,47,65,1972,12,Female,14780 Plum Lane,40.84,-73.87,$25537,$52065,$98613,828,5,13692558,2013-12-08 14:07:00,2823,$89.83,Swipe Transaction,50783,Bronx,NY,10466.0,5411,,
341,305,Visa,Debit (Prepaid),4181646920762737,05/2020,86,YES,1,$90,01/2014,2014,No,51,65,1968,10,Male,9070 Third Boulevard,44.37,-73.4,$14415,$29388,$21221,755,3,22400545,2019-01-16 16:42:00,341,$39.13,Online Transaction,39021,ONLINE,,,4784,,
4517,496,Amex,Credit,317569527961909,03/2023,740,YES,2,$6800,09/2002,2002,No,47,63,1972,8,Male,16893 Fifth Avenue,32.76,-96.59,$17810,$36319,$44737,730,4,14250480,2014-04-09 17:55:00,3428,$8.31,Swipe Transaction,81591,Mesquite,TX,75149.0,5300,,
3602,1703,Visa,Credit,4562875268182118,02/2020,630,YES,2,$8700,06/2015,2015,No,47,65,1972,8,Female,1532 Birch Drive,39.08,-108.55,$24115,$49169,$65994,747,2,20624121,2018-01-05 05:43:00,3602,$7.58,Chip Transaction,78312,Grand Junction,CO,81506.0,5912,,
2019,379,Mastercard,Debit,5910929635230868,02/2020,525,YES,1,$21628,03/2001,2008,No,47,65,1972,11,Female,837 Lincoln Avenue,30.68,-88.04,$21331,$43496,$114563,765,3,13845159,2014-01-11 06:14:00,2019,$1.10,Swipe Transaction,86438,Mobile,AL,36693.0,5499,,
3386,1561,Mastercard,Credit,5551931585131534,04/2021,846,YES,1,$17900,06/2008,2010,No,78,67,1941,5,Female,245 Martin Luther King Drive,35.0,-80.94,$26707,$51014,$23366,759,4,16821747,2015-10-18 08:13:00,3386,$140.00,Chip Transaction,27092,Lancaster,SC,29720.0,4829,,
3855,497,Mastercard,Credit,5301383536207357,09/2022,114,YES,1,$13200,07/2008,2017,No,63,65,1956,11,Male,8414 Tenth Drive,43.54,-96.73,$25692,$52380,$8764,850,6,16949896,2015-11-14 16:42:00,2829,$31.33,Chip Transaction,20561,Arlington,SD,57212.0,5912,,
5511,1121,Visa,Credit,4323924929422769,09/2020,171,YES,1,$23400,11/2007,2008,No,44,68,1975,6,Female,8476 Lincoln Street,32.78,-79.99,$41380,$84365,$113529,796,5,15584002,2015-01-25 10:38:00,5817,$10.29,Chip Transaction,15487,Charleston,SC,29492.0,5411,,
3230,1940,Visa,Debit,4910409648688381,02/2021,257,NO,2,$311,06/2001,2011,No,40,65,1979,10,Female,464 Lake Drive,40.74,-73.85,$13177,$26865,$19529,826,5,9866411,2011-07-30 16:02:00,3230,$19.84,Swipe Transaction,81922,Corona,NY,11368.0,5813,,
3136,1301,Visa,Debit,4199613929770276,09/2023,765,YES,1,$22833,05/2013,2013,No,26,66,1993,5,Female,9530 Washington Street,38.1,-122.63,$30335,$61850,$81158,728,9,22144665,2018-11-23 13:04:00,3595,$1.07,Chip Transaction,39447,Novato,CA,94947.0,5812,,
5849,1787,Visa,Debit,4420367772042775,05/2007,704,YES,2,$33807,12/2005,2008,No,52,66,1967,9,Female,417 Hill Lane,38.04,-84.45,$28583,$58278,$51539,689,6,14354146,2014-05-02 14:21:00,4645,$50.92,Online Transaction,39021,ONLINE,,,4784,,
6084,602,Mastercard,Debit,5931695374662431,05/2021,894,YES,1,$24739,12/2013,2013,No,57,67,1963,1,Male,46 South Street,36.34,-79.67,$16888,$34437,$0,681,4,19723111,2017-06-28 10:45:00,6084,$11.68,Chip Transaction,61195,Puerto Vallarta,Mexico,,5541,,
4663,909,Mastercard,Debit,5275728896235468,05/2020,479,YES,2,$3934,09/2008,2015,No,38,64,1981,5,Male,215 Ocean View Drive,47.11,-122.76,$24044,$49023,$66148,583,5,23248500,2019-07-15 07:32:00,4663,$12.18,Chip Transaction,56431,Olympia,WA,98516.0,5541,,
4992,840,Visa,Debit (Prepaid),4876555170855808,04/2024,661,YES,1,$65,10/2003,2009,No,68,64,1952,1,Female,651 Fourth Avenue,37.74,-122.44,$51692,$88432,$63075,694,6,21264037,2018-05-20 19:39:00,5602,$160.11,Swipe Transaction,66541,San Francisco,CA,94131.0,5300,,
1357,33,Mastercard,Credit,5773848829447492,07/2016,833,YES,2,$9000,02/2015,2015,No,77,71,1942,6,Female,6335 Rose Lane,39.21,-119.71,$18239,$38692,$8902,596,5,8428324,2010-08-25 06:42:00,2252,$17.04,Swipe Transaction,27583,Carson City,NV,89706.0,5411,Insufficient Balance,
3856,1638,Mastercard,Debit,5658039288966447,10/2024,549,YES,2,$3485,07/2008,2011,No,79,64,1940,8,Female,6337 Spruce Street,44.67,-93.24,$34186,$57824,$31354,668,5,16515067,2015-08-13 12:44:00,4728,$21.38,Online Transaction,16798,ONLINE,,,4121,,
468,299,Mastercard,Debit,5692291424544263,12/2024,696,YES,2,$12029,01/2020,2020,No,40,61,1979,7,Male,196 Plum Lane,40.84,-73.87,$13845,$28229,$55675,622,5,21445038,2018-06-28 11:14:00,2756,$31.01,Swipe Transaction,20519,Bronx,NY,10458.0,5942,,
4326,1050,Mastercard,Debit,5044933895270370,04/2022,812,YES,2,$2072,08/2010,2010,No,43,65,1976,3,Female,41332 Lincoln Avenue,35.98,-78.91,$17625,$35938,$47204,670,3,18254817,2016-08-20 09:58:00,3472,$50.00,Chip Transaction,43293,Durham,NC,27705.0,5499,,
3233,464,Amex,Credit,352397360356465,08/2022,465,YES,2,$18000,06/2002,2011,No,36,64,1983,11,Male,2352 Bayview Boulevard,28.5,-81.37,$33078,$67444,$93513,850,1,22805222,2019-04-12 11:22:00,3233,$78.33,Chip Transaction,22204,Orlando,FL,32804.0,5541,,
3036,275,Amex,Credit,325342510254113,07/2024,179,YES,2,$15600,05/2010,2019,No,43,58,1977,2,Female,973 River Street,29.56,-95.02,$37415,$76288,$120771,710,4,10430964,2011-12-07 15:22:00,3911,$92.39,Swipe Transaction,50783,Seabrook,TX,77586.0,5411,,
5541,1581,Mastercard,Debit,5862160658521395,01/2023,117,YES,2,$1807,11/2008,2013,No,38,65,1981,11,Female,9324 Catherine Street,38.42,-90.36,$21744,$44334,$55173,684,5,9320779,2011-03-25 14:33:00,5541,$19.21,Swipe Transaction,83480,Arnold,MO,63010.0,9402,,
3298,2,Mastercard,Credit,5191615123045322,11/2020,485,YES,1,$7400,06/2005,2011,No,48,64,1971,8,Male,6035 Forest Avenue,40.84,-73.87,$13461,$27447,$80850,673,5,9724169,2011-06-27 17:36:00,2576,$15.28,Swipe Transaction,75781,Bronx,NY,10460.0,5411,,
4361,636,Mastercard,Debit,5673609398481611,02/2020,990,YES,1,$1218,08/2011,2012,No,47,69,1973,2,Female,1342 Hill Lane,41.83,-87.68,$11951,$24372,$63295,793,4,14265415,2014-04-13 06:55:00,3420,$99.00,Swipe Transaction,59935,Chicago,IL,60623.0,5499,,
6108,997,Mastercard,Debit (Prepaid),5003576204537961,12/2020,14,YES,1,$57,12/2015,2015,No,57,67,1963,2,Female,339 Little Creek Lane,32.64,-116.98,$26957,$54963,$105623,675,4,15790885,2015-03-11 07:34:00,5825,$42.60,Chip Transaction,18215,Lakeside,CA,92040.0,5719,,
3929,1371,Mastercard,Debit,5572820991241224,09/2023,178,NO,1,$25224,07/2010,2011,No,86,65,1933,6,Female,143 Catherine Boulevard,21.41,-157.79,$24516,$49529,$1385,689,6,22092772,2018-11-12 12:36:00,3929,$14.37,Swipe Transaction,75936,Kaneohe,HI,96744.0,5814,,
4389,421,Mastercard,Debit,5803489621102604,12/2021,503,YES,1,$33070,08/2012,2012,No,53,67,1967,1,Female,595 Valley Stream Drive,41.97,-91.66,$22502,$45876,$58252,790,7,20264863,2017-10-21 04:07:00,6101,$59.10,Chip Transaction,92764,Cedar Rapids,IA,52405.0,5300,,
4577,252,Mastercard,Debit,5415548034534018,02/2024,874,YES,1,$13425,09/2005,2015,No,67,70,1953,1,Male,127 Grant Street,40.58,-82.42,$17161,$34985,$29409,723,6,13913120,2014-01-25 21:53:00,3788,$20.00,Swipe Transaction,27092,Crestline,OH,44827.0,4829,,
3960,1516,Visa,Debit,4776377960241200,12/2022,190,YES,2,$25010,07/2010,2010,No,38,67,1981,3,Male,909 Eighth Street,37.44,-121.87,$33758,$68827,$35669,755,2,19575866,2017-05-28 10:47:00,3960,$18.04,Chip Transaction,49239,Milpitas,CA,95035.0,5813,,
2624,1648,Visa,Debit,4559856655520965,04/2021,475,NO,2,$5921,04/2009,2010,No,66,69,1953,5,Female,211 Valley Street,40.76,-74.59,$91180,$185909,$461854,621,5,13920660,2014-01-27 13:20:00,1187,$60.00,Swipe Transaction,43293,Morris Plains,NJ,7950.0,5499,,
3479,1563,Mastercard,Credit,5377821284992062,11/2022,138,YES,1,$2900,06/2010,2010,No,49,67,1970,8,Female,924 Spruce Street,33.96,-118.27,$11073,$22583,$62461,683,4,15381311,2014-12-12 16:00:00,5125,$1.01,Swipe Transaction,14528,Los Angeles,CA,90004.0,5499,,
2179,247,Mastercard,Credit,5765975770169362,02/2021,740,YES,1,$16700,03/2008,2008,No,49,69,1970,7,Female,704 East Drive,30.21,-93.2,$26772,$54587,$69070,761,6,16134678,2015-05-24 09:35:00,2137,$107.27,Swipe Transaction,69345,Lake Charles,LA,70605.0,5411,,
3845,912,Mastercard,Debit,5303156731726906,08/2024,133,YES,1,$29391,07/2008,2011,No,46,66,1973,8,Male,1833 George Drive,25.77,-80.2,$23244,$47395,$41381,755,2,7706073,2010-02-28 13:12:00,3845,$20.60,Swipe Transaction,62764,Miami,FL,33186.0,4121,,
6060,197,Visa,Debit,4339137888179152,06/2014,503,YES,2,$8144,12/2011,2012,No,32,60,1987,5,Male,1867 Bayview Street,37.86,-84.65,$15757,$32128,$58373,724,5,22296749,2018-12-25 16:37:00,2357,$59.40,Chip Transaction,42273,Wilmore,KY,40390.0,7538,,
3919,278,Visa,Credit,4744339709686056,06/2020,810,YES,2,$49300,07/2009,2010,No,59,66,1960,9,Male,910 Eighth Drive,29.76,-95.38,$95039,$193768,$150896,686,5,19039942,2017-02-03 15:14:00,6016,$7.79,Swipe Transaction,75936,Houston,TX,77058.0,5814,,
3001,1644,Mastercard,Debit,5998143511839617,05/2022,174,YES,1,$8304,05/2009,2013,No,83,65,1937,1,Male,637 Seventh Street,34.66,-83.09,$15406,$31943,$1248,686,6,19881249,2017-07-31 16:51:00,5525,$15.89,Chip Transaction,24504,Blacksburg,SC,29702.0,4214,,
6101,421,Mastercard,Debit,5865665247394120,08/2024,626,YES,2,$16094,12/2014,2014,No,53,67,1967,1,Female,595 Valley Stream Drive,41.97,-91.66,$22502,$45876,$58252,790,7,14092940,2014-03-06 09:44:00,4389,$69.63,Swipe Transaction,20916,Long Grove,IA,52756.0,5651,,
3808,727,Mastercard,Debit,5215692889951889,04/2022,134,YES,1,$12451,07/2007,2008,No,44,68,1975,5,Male,310 Bayview Boulevard,38.63,-90.24,$19874,$40522,$81572,801,5,11822882,2012-10-19 12:35:00,4295,$14.93,Swipe Transaction,72351,Saint Louis,MO,63112.0,5541,,
4882,803,Mastercard,Debit,5918188974230799,01/2021,670,YES,1,$20552,09/2015,2015,No,69,73,1951,2,Female,55 El Camino Boulevard,37.53,-120.84,$22799,$46487,$57336,635,3,16342323,2015-07-07 13:18:00,1172,$29.78,Online Transaction,726,ONLINE,,,4900,,
3821,1204,Visa,Debit,4964837149375457,08/2023,692,NO,2,$25079,07/2007,2008,No,42,67,1977,6,Male,583 El Camino Boulevard,42.09,-70.7,$34059,$69440,$129944,743,3,11998825,2012-11-28 11:21:00,3821,$12.43,Swipe Transaction,75781,Marshfield,MA,2050.0,5411,,
3469,1283,Mastercard,Credit,5293527173763220,04/2023,542,YES,1,$12800,06/2010,2012,No,50,65,1970,1,Male,720 Seventh Avenue,45.64,-122.37,$31226,$63673,$147913,591,4,21425718,2018-06-24 08:36:00,5305,$47.00,Chip Transaction,27601,Camas,WA,98607.0,7538,,
1264,265,Visa,Credit,4179464821874368,10/2022,376,YES,2,$16600,02/2010,2010,No,44,70,1975,10,Female,68 Rose Boulevard,27.8,-97.39,$22314,$45497,$101549,713,3,23276512,2019-07-21 06:28:00,1264,$42.78,Chip Transaction,61195,Pleasanton,TX,78064.0,5541,,
3921,241,Visa,Credit,4241977850163967,05/2022,803,NO,1,$6900,07/2009,2012,No,58,67,1961,4,Female,6077 Sixth Avenue,34.93,-79.76,$15009,$30605,$16549,737,5,14868305,2014-08-22 23:24:00,58,$0.49,Swipe Transaction,86438,Rockingham,NC,28379.0,5499,,
4478,1759,Amex,Credit,350118327144025,05/2020,754,YES,2,$9900,08/2019,2019,No,87,69,1932,11,Female,983 George Boulevard,33.27,-117.28,$22270,$33279,$1642,778,6,10715913,2012-02-10 15:50:00,4232,$67.00,Swipe Transaction,59935,Oceanside,CA,92057.0,5499,,
3839,1473,Mastercard,Debit,5401708824823369,09/2024,387,YES,1,$15909,07/2008,2008,No,51,67,1968,11,Female,6541 Fourth Drive,37.04,-93.29,$20316,$41427,$53773,850,3,14608995,2014-06-27 12:04:00,4404,$53.39,Swipe Transaction,61195,Nixa,MO,65714.0,5541,,
4218,1940,Mastercard,Debit,5536863303144346,05/2024,575,YES,2,$8993,08/2007,2010,No,40,65,1979,10,Female,464 Lake Drive,40.74,-73.85,$13177,$26865,$19529,826,5,17034843,2015-12-02 16:14:00,3859,$18.66,Chip Transaction,81922,Corona,NY,11368.0,5813,,
177,1459,Visa,Credit,4382384960777396,05/2020,622,NO,2,$7100,01/2008,2011,No,53,65,1967,2,Male,9385 Birch Street,35.11,-106.62,$15385,$31369,$0,707,3,8839681,2010-12-01 21:39:00,3383,$3.37,Swipe Transaction,20561,Albuquerque,NM,87121.0,5912,,
254,1443,Visa,Debit,4384381555415272,06/2018,608,YES,2,$3973,01/2010,2016,No,47,69,1972,7,Male,318 Ninth Lane,21.44,-158.18,$17175,$35016,$54455,732,3,13529739,2013-11-02 16:43:00,254,$18.89,Swipe Transaction,20561,Waianae,HI,96792.0,5912,,
4385,1437,Visa,Credit,4504840142387818,07/2023,344,YES,1,$11400,08/2011,2019,No,77,65,1942,4,Female,456 Birch Lane,47.43,-122.92,$19640,$44807,$13730,751,4,20746788,2018-01-31 06:18:00,4385,$48.87,Swipe Transaction,78605,Belfair,WA,98528.0,5814,,
2024,487,Mastercard,Debit,5514653687166060,08/2024,70,YES,1,$28790,03/2001,2009,No,52,68,1967,7,Male,9028 Valley Stream Avenue,42.66,-73.79,$27005,$55059,$162462,735,3,9476969,2011-05-01 07:25:00,2835,$43.66,Online Transaction,39021,ONLINE,,,4784,,
4197,912,Discover,Credit,6522396373079060,07/2023,764,YES,1,$19000,08/2007,2011,No,46,66,1973,8,Male,1833 George Drive,25.77,-80.2,$23244,$47395,$41381,755,2,10673352,2012-02-01 06:01:00,3845,$2.28,Swipe Transaction,55416,Miami,FL,33186.0,5411,,
3906,377,Visa,Credit,4962400888198876,09/2022,266,YES,2,$16400,07/2009,2009,No,80,67,1940,1,Female,305 Pine Avenue,47.39,-122.26,$24884,$39110,$363,750,5,14294968,2014-04-19 14:12:00,3003,$39.71,Swipe Transaction,59935,Cedar Lake,IN,46303.0,5499,,
5352,1898,Mastercard,Debit,5625758363027280,03/2023,881,YES,2,$14525,11/1997,2014,No,44,72,1975,9,Male,5521 Spruce Avenue,32.35,-86.28,$25009,$50993,$75783,675,5,7949310,2010-04-30 11:05:00,2423,$73.93,Swipe Transaction,13724,Long Beach,CA,90803.0,7230,,
