id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,id_right,date,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,fraud_label
1167,46,Mastercard,Debit (Prepaid),5310685272979011,02/2018,830,YES,2,$97,02/2009,2015,No,62,66,1957,6,Male,20 Littlewood Boulevard,40.66,-73.84,$26481,$53996,$98211,632,4,12173263,2013-01-06 14:59:00,2925,$20.75,Swipe Transaction,83480,Kew Gardens,NY,11415.0,9402,,
2718,921,Mastercard,Debit,5838395313903974,06/2024,439,NO,1,$21466,04/2013,2013,No,74,66,1945,5,Male,960 Mill Lane,42.98,-77.67,$26072,$54013,$3628,779,8,21646190,2018-08-09 18:28:00,2541,$85.54,Chip Transaction,62332,Rush,NY,14543.0,5812,,
2748,987,Mastercard,Debit (Prepaid),5929319761273570,02/2024,367,YES,1,$69,04/2015,2015,No,52,67,1967,10,Male,6785 Essex Lane,39.14,-77.21,$30179,$61532,$26832,683,4,20355100,2017-11-09 08:00:00,4146,$29.88,Chip Transaction,98552,Gaithersburg,MD,20879.0,4121,,
5036,1621,Visa,Credit,4601495519183808,04/2012,833,YES,1,$17000,10/2005,2016,No,66,69,1953,9,Male,900 Catherine Street,32.96,-117.12,$36323,$74059,$144396,744,4,15627417,2015-02-03 16:54:00,2709,$122.38,Online Transaction,63579,ONLINE,,,4900,,
5314,1646,Mastercard,Debit,5234825249935945,04/2018,625,NO,1,$10671,10/2016,2016,No,54,69,1965,11,Male,0 Ocean Boulevard,40.33,-79.83,$14663,$29898,$19719,714,5,21647274,2018-08-10 06:22:00,2276,$46.64,Chip Transaction,46447,Harrisburg,PA,17128.0,4111,,
3583,1335,Mastercard,Debit,5852720136795701,08/2023,35,YES,2,$32036,06/2014,2014,No,51,66,1968,10,Female,29693 Bayview Drive,33.56,-117.63,$47991,$97845,$255288,836,4,12145499,2012-12-31 12:14:00,6069,$11.75,Swipe Transaction,50783,Santa Ana,CA,92703.0,5411,,
1224,1020,Mastercard,Debit,5295246280473124,07/2023,117,YES,1,$26277,02/2010,2010,No,29,66,1991,1,Female,331 Essex Drive,42.03,-88.08,$26545,$54122,$166903,796,4,8065361,2010-05-29 04:32:00,1224,$51.84,Swipe Transaction,2177,Schaumburg,IL,60194.0,5411,,
3295,1697,Mastercard,Debit,5868327296481310,01/2023,32,YES,2,$18721,06/2005,2009,No,64,67,1955,6,Male,317 Wessex Boulevard,42.06,-83.97,$20108,$41002,$97188,685,6,21460470,2018-07-01 13:24:00,3023,$56.77,Chip Transaction,20561,Leslie,MI,49251.0,5912,,
2207,1604,Visa,Debit,4916961241194205,12/2024,919,YES,1,$10360,03/2008,2009,No,55,72,1964,11,Male,7680 Fourth Street,34.31,-89.93,$15354,$31308,$59817,742,7,19834370,2017-07-21 16:10:00,2188,$71.00,Chip Transaction,59935,Batesville,MS,38606.0,5499,,
6108,997,Mastercard,Debit (Prepaid),5003576204537961,12/2020,14,YES,1,$57,12/2015,2015,No,57,67,1963,2,Female,339 Little Creek Lane,32.64,-116.98,$26957,$54963,$105623,675,4,23390926,2019-08-14 08:46:00,6108,$6.42,Chip Transaction,50783,Upland,CA,91784.0,5411,,
4555,1404,Mastercard,Debit,5952597489933830,05/2020,895,YES,2,$1993,09/2004,2014,No,52,71,1967,11,Female,68 Sixth Avenue,32.3,-95.47,$17886,$36472,$80469,526,2,15259815,2014-11-16 09:38:00,2989,$52.47,Swipe Transaction,80112,Chandler,TX,75758.0,5651,,
5528,1851,Mastercard,Debit,5841318855882805,09/2018,598,NO,2,$29601,11/2008,2011,No,48,72,1972,1,Male,73 Essex Lane,35.83,-78.83,$37121,$75682,$37163,727,5,15703987,2015-02-20 12:59:00,6003,$92.88,Online Transaction,73186,ONLINE,,,4814,,
3186,496,Visa,Debit,4602655731592723,03/2019,673,YES,1,$22516,05/2016,2016,No,47,63,1972,8,Male,16893 Fifth Avenue,32.76,-96.59,$17810,$36319,$44737,730,4,13802451,2014-01-01 16:48:00,5806,$26.84,Swipe Transaction,45344,Mesquite,TX,75149.0,5813,,
3467,882,Mastercard,Debit,5707305515533516,04/2020,203,YES,2,$1837,06/2010,2010,No,63,65,1956,8,Male,7605 Essex Boulevard,40.39,-82.47,$18019,$36743,$71719,612,2,19769986,2017-07-08 07:20:00,1079,$100.66,Chip Transaction,82981,New Albany,OH,43054.0,5912,,
4992,840,Visa,Debit (Prepaid),4876555170855808,04/2024,661,YES,1,$65,10/2003,2009,No,68,64,1952,1,Female,651 Fourth Avenue,37.74,-122.44,$51692,$88432,$63075,694,6,22311807,2018-12-28 17:21:00,3633,$129.62,Swipe Transaction,66541,San Francisco,CA,94131.0,5300,,
2855,845,Mastercard,Debit,5982817665927233,10/2014,390,YES,2,$20362,05/2004,2012,No,58,72,1961,8,Male,860 Seventh Avenue,30.42,-86.61,$18005,$36710,$116794,786,5,9960584,2011-08-21 12:24:00,5943,$17.12,Swipe Transaction,22258,Fort Walton Beach,FL,32547.0,5411,,
5057,1735,Mastercard,Credit,5129342889760157,04/2024,444,YES,2,$11900,10/2006,2015,No,56,66,1963,5,Male,9291 Jefferson Drive,27.64,-80.39,$17942,$36583,$56310,614,6,7710789,2010-03-01 16:05:00,3700,$117.46,Swipe Transaction,30286,Vero Beach,FL,32967.0,4814,,
5904,1849,Mastercard,Debit,5576035087378479,05/2023,481,YES,2,$14027,12/2007,2014,No,39,66,1980,11,Female,364 12th Drive,47.13,-122.4,$20345,$41483,$64098,721,2,14987367,2014-09-17 19:26:00,1011,$170.71,Online Transaction,73186,ONLINE,,,4814,,
3200,1274,Amex,Credit,350211718386898,12/2024,981,YES,2,$10700,05/2018,2018,No,49,61,1970,4,Female,824 West Drive,41.95,-71.7,$24260,$49464,$123198,705,6,9288826,2011-03-18 07:35:00,1075,$208.81,Swipe Transaction,22204,Pascoag,RI,2859.0,5541,,
5267,305,Visa,Debit,4608939462503365,11/2015,656,NO,1,$13767,10/2012,2012,No,51,65,1968,10,Male,9070 Third Boulevard,44.37,-73.4,$14415,$29388,$21221,755,3,15906008,2015-04-05 01:15:00,341,$44.67,Online Transaction,39021,ONLINE,,,4784,,
2357,197,Mastercard,Debit,5341022658860517,12/2024,542,YES,1,$11919,03/2016,2016,No,32,60,1987,5,Male,1867 Bayview Street,37.86,-84.65,$15757,$32128,$58373,724,5,11466842,2012-07-31 07:55:00,1302,$71.40,Swipe Transaction,19964,Winchester,KY,40391.0,5311,,
4710,1424,Mastercard,Credit,5033949193863455,05/2021,76,YES,2,$8000,09/2009,2011,No,101,68,1918,5,Female,887 Third Boulevard,35.13,-112.99,$13086,$15348,$1396,761,4,13181320,2013-08-18 07:45:00,3046,$17.79,Swipe Transaction,26810,Sedona,AZ,86351.0,5541,,
4741,1873,Visa,Credit,4745779615480432,07/2016,502,YES,1,$7700,09/2009,2009,No,51,67,1968,12,Female,3722 Valley Boulevard,31.84,-106.43,$16823,$34302,$84935,651,3,13815029,2014-01-04 12:26:00,4741,$52.30,Online Transaction,41122,ONLINE,,,4784,,
3042,688,Mastercard,Debit,5238684130320063,11/2022,870,NO,1,$25563,05/2010,2010,No,44,67,1975,3,Male,5125 Elm Drive,41.31,-111.96,$23165,$47227,$151030,760,4,21013536,2018-03-28 18:53:00,5209,$-85.00,Chip Transaction,59935,Price,UT,84501.0,5499,,
2886,1461,Mastercard,Credit,5778899151304683,03/2015,908,NO,1,$16600,05/2005,2015,No,41,72,1978,12,Female,691 Valley Drive,41.24,-81.82,$23559,$48038,$83238,704,6,17222152,2016-01-11 15:02:00,2090,$179.33,Chip Transaction,41937,Brunswick,OH,44212.0,4900,,
1136,1909,Amex,Credit,356753784698882,01/2015,199,YES,1,$6100,02/2008,2019,No,56,66,1963,5,Male,603 Lake Avenue,34.02,-118.28,$13002,$26510,$53023,696,4,21794942,2018-09-10 08:24:00,5640,$8.88,Chip Transaction,75781,Los Angeles,CA,90008.0,5411,,
6114,137,Visa,Debit,4168082636728790,03/2024,528,YES,1,$28179,12/2015,2015,No,33,65,1986,7,Female,3177 Oak Avenue,36.33,-82.36,$20142,$41069,$64073,644,3,12564643,2013-04-04 08:57:00,5442,$83.48,Swipe Transaction,60569,Louisville,TN,37777.0,5300,,
184,843,Visa,Debit,4441719525815769,03/2017,895,YES,2,$10495,01/2008,2011,No,35,64,1984,8,Male,4238 Lexington Lane,41.84,-87.75,$13891,$28325,$38658,822,6,19450839,2017-05-01 22:41:00,2246,$18.35,Chip Transaction,19756,Kankakee,IL,60901.0,7832,,
3854,419,Mastercard,Credit,5398766323081099,06/2022,391,YES,2,$8800,07/2008,2008,No,60,66,1959,11,Male,933 Valley Lane,38.14,-120.45,$16448,$33540,$74530,734,5,7620869,2010-02-07 08:30:00,3792,$6.99,Swipe Transaction,33526,Vallecito,CA,95251.0,5814,,
4301,432,Visa,Debit,4621289769533601,03/2022,629,YES,2,$842,08/2009,2009,No,55,64,1964,11,Female,4329 El Camino Boulevard,36.08,-81.92,$13018,$26546,$32087,686,5,13918386,2014-01-27 06:30:00,2646,$26.76,Swipe Transaction,18215,Orangeburg,SC,29115.0,5719,,
357,1730,Mastercard,Debit,5618794869367731,02/2021,271,YES,1,$16925,01/2016,2016,No,52,65,1967,10,Female,445 West Boulevard,40.71,-74.06,$21642,$44128,$148684,739,3,13961058,2014-02-05 10:56:00,277,$1.26,Online Transaction,9932,ONLINE,,,5311,,
4563,667,Visa,Debit,4223920442824595,08/2023,77,YES,2,$45854,09/2004,2013,No,83,63,1936,3,Male,588 Lincoln Street,35.98,-78.91,$30325,$41763,$2279,714,5,22412211,2019-01-19 07:43:00,5063,$80.00,Chip Transaction,59935,Durham,NC,27713.0,5499,Insufficient Balance,
5222,1398,Visa,Credit,4784578119131333,09/2018,526,YES,2,$18100,10/2010,2010,No,52,66,1967,4,Male,304 Third Boulevard,40.85,-74.4,$34756,$70862,$16595,745,5,15281953,2014-11-21 07:16:00,3524,$30.69,Online Transaction,39021,ONLINE,,,4784,,
3625,459,Visa,Debit,4777682501119860,03/2022,841,NO,2,$10636,06/2017,2017,No,65,70,1954,5,Male,9079 Second Drive,33.36,-81.28,$12387,$25257,$83995,734,6,18696380,2016-11-22 12:46:00,120,$47.62,Chip Transaction,32858,Roswell,GA,30076.0,5311,,
5246,1827,Mastercard,Debit,5010004900517856,02/2024,908,YES,1,$29137,10/2011,2011,No,59,67,1960,5,Male,6320 East Avenue,33.25,-116.98,$22727,$46341,$78610,686,6,10929045,2012-03-31 08:41:00,5246,$44.75,Swipe Transaction,61195,Vista,CA,92083.0,5541,,
5154,908,Mastercard,Debit,5566661174535407,01/2024,748,YES,1,$13123,10/2009,2014,No,62,70,1957,8,Male,3776 Bayview Lane,35.69,-78.62,$22685,$46256,$106753,650,3,15504433,2015-01-08 06:56:00,3252,$15.94,Online Transaction,39021,ONLINE,,,4784,,
3790,1451,Visa,Debit,4169042875650887,04/2013,941,YES,2,$10831,07/2006,2011,No,58,57,1961,4,Female,9384 Lake Street,42.41,-70.99,$20979,$17078,$25245,719,4,17344190,2016-02-06 17:46:00,250,$-89.00,Chip Transaction,59935,Revere,MA,2151.0,5499,,
5938,162,Mastercard,Debit,5099776027896183,12/2022,812,YES,1,$39452,12/2008,2010,No,37,69,1983,1,Male,9550 Jefferson Street,42.56,-83.38,$32423,$66111,$98102,771,5,8243022,2010-07-11 11:57:00,2240,$42.83,Swipe Transaction,20519,Waterford,MI,48329.0,5942,,
829,1666,Visa,Credit,4934752965828835,06/2022,217,YES,2,$5800,01/2020,2020,No,61,62,1958,12,Male,649 Spruce Boulevard,32.29,-81.23,$23029,$46954,$69753,578,4,15266553,2014-11-17 15:48:00,993,$9.84,Swipe Transaction,25887,Rincon,GA,31326.0,5814,,
234,1453,Mastercard,Debit,5453158719013768,11/2011,732,YES,2,$4136,01/2010,2010,No,37,73,1982,11,Female,4830 Ocean Drive,33.73,-87.28,$17716,$36122,$51593,641,2,9400188,2011-04-13 08:32:00,1117,$1.63,Swipe Transaction,86438,Vernon,AL,35592.0,5499,,
3948,520,Visa,Debit,4719754046419733,09/2024,990,NO,2,$1587,07/2010,2013,No,45,66,1974,4,Male,3346 Hillside Street,40.26,-75.74,$28278,$57658,$74288,766,5,14325185,2014-04-26 09:24:00,2659,$60.00,Swipe Transaction,27092,Reading,PA,19601.0,4829,,
5116,1428,Mastercard,Debit (Prepaid),5027529544926447,12/2022,25,YES,1,$47,10/2008,2016,No,35,62,1984,11,Female,800 Ninth Boulevard,37.67,-92.66,$13963,$28472,$42750,508,1,11274504,2012-06-17 15:57:00,5116,$9.44,Online Transaction,16798,ONLINE,,,4121,,
6144,737,Mastercard,Credit,5413710543564908,10/2024,454,YES,1,$6600,12/2019,2019,No,61,60,1958,3,Female,8301 Tenth Drive,42.33,-122.79,$18961,$30359,$16552,758,2,10031809,2011-09-06 16:11:00,148,$61.53,Swipe Transaction,48919,Medford,OR,97504.0,5311,,
5168,1286,Visa,Debit,4820798124390414,01/2021,40,YES,2,$24651,10/2009,2015,No,53,67,1966,10,Female,456 Lincoln Boulevard,42.76,-78.74,$30202,$61578,$85383,602,2,14274536,2014-04-15 06:07:00,5168,$1.49,Swipe Transaction,58141,Cairo,Egypt,,5812,,
2258,702,Visa,Credit,4071413558241551,04/2021,58,YES,1,$20100,03/2010,2017,No,46,68,1973,7,Female,33 Tenth Street,40.84,-73.4,$34873,$71103,$136853,721,4,14804112,2014-08-09 06:34:00,4199,$27.10,Swipe Transaction,60989,Huntington Station,NY,11746.0,5912,,
3771,1053,Mastercard,Debit (Prepaid),5546611218301214,03/2020,223,YES,1,$61,07/2006,2011,No,59,66,1960,5,Male,756 El Camino Avenue,28.65,-81.18,$27255,$55571,$93460,636,3,16287239,2015-06-25 19:34:00,2311,$64.05,Swipe Transaction,78454,Oviedo,FL,32765.0,5812,,
2682,1089,Mastercard,Debit,5862553540544506,08/2022,206,YES,2,$25390,04/2011,2011,No,31,75,1988,9,Female,2725 Jefferson Drive,38.22,-85.74,$25258,$51501,$140481,729,3,21382246,2018-06-15 06:28:00,3159,$2.49,Chip Transaction,52205,Louisville,KY,40299.0,5812,,
4371,1815,Mastercard,Debit (Prepaid),5906678291020827,09/2023,935,YES,2,$56,08/2011,2011,No,59,66,1960,3,Female,8060 Pine Boulevard,41.82,-71.41,$30403,$61991,$2151,758,4,18495077,2016-10-10 14:24:00,222,$32.15,Chip Transaction,82532,Providence,RI,2903.0,5310,,
1175,377,Mastercard,Debit,5009400051376027,11/2023,417,YES,1,$30403,02/2009,2014,No,80,67,1940,1,Female,305 Pine Avenue,47.39,-122.26,$24884,$39110,$363,750,5,17653815,2016-04-14 04:53:00,1175,$82.22,Chip Transaction,4738,Kent,WA,98032.0,5411,,
4625,1533,Visa,Credit,4126905879157834,03/2023,238,YES,2,$15300,09/2006,2010,No,39,70,1980,12,Female,470 11th Lane,39.77,-86.14,$24233,$49412,$42378,830,3,7497106,2010-01-06 12:59:00,4625,$67.86,Online Transaction,9932,ONLINE,,,5311,,
5175,96,Visa,Credit,4395260796436247,07/2021,152,NO,2,$18900,10/2009,2013,No,69,66,1950,12,Female,20 Oak Street,33.89,-117.78,$38948,$99825,$4344,685,4,10200532,2011-10-15 15:45:00,3773,$174.43,Swipe Transaction,60569,Santa Barbara,CA,93101.0,5300,,
3338,1636,Amex,Credit,354505344407390,04/2020,793,YES,1,$6900,06/2007,2008,No,49,66,1970,5,Male,4882 Mountain View Lane,39.09,-94.58,$12064,$24598,$23019,695,4,18523151,2016-10-16 14:13:00,2930,$4.12,Chip Transaction,43293,Kansas City,MO,64125.0,5499,,
3790,1451,Visa,Debit,4169042875650887,04/2013,941,YES,2,$10831,07/2006,2011,No,58,57,1961,4,Female,9384 Lake Street,42.41,-70.99,$20979,$17078,$25245,719,4,19962892,2017-08-18 04:55:00,3226,$91.05,Chip Transaction,81833,Winthrop,MA,2152.0,5912,,
1129,362,Visa,Debit,4385365268806508,09/2024,151,YES,2,$11868,02/2007,2015,No,37,59,1983,1,Male,6680 River Avenue,36.07,-115.21,$23889,$48710,$59824,792,3,17368680,2016-02-11 20:11:00,1129,$54.61,Swipe Transaction,44578,Cornelius,NC,28031.0,5812,,
2664,351,Visa,Debit,4760435386907937,01/2022,2,YES,2,$5080,04/2010,2010,No,91,70,1928,9,Female,984 Little Creek Lane,40.77,-73.84,$13810,$17150,$375,807,6,16192515,2015-06-05 15:22:00,1043,$104.91,Swipe Transaction,61195,Flushing,NY,11355.0,5541,,
3645,534,Visa,Debit,4620908286307575,08/2022,924,YES,2,$22330,06/2019,2019,No,27,74,1993,2,Female,31919 Summit Boulevard,41.72,-93.6,$29680,$60510,$23196,790,3,10213026,2011-10-18 13:35:00,3986,$72.41,Swipe Transaction,75781,Atlantic,IA,50022.0,5411,,
1175,377,Mastercard,Debit,5009400051376027,11/2023,417,YES,1,$30403,02/2009,2014,No,80,67,1940,1,Female,305 Pine Avenue,47.39,-122.26,$24884,$39110,$363,750,5,9260222,2011-03-11 10:46:00,3003,$37.57,Swipe Transaction,29549,Kent,WA,98032.0,5912,,
5681,1193,Visa,Debit,4933381182408329,11/2020,961,YES,1,$34013,11/2012,2012,No,90,75,1929,11,Female,6245 River Lane,41.69,-73.92,$27934,$51717,$418,717,5,16338419,2015-07-06 16:31:00,4023,$44.11,Chip Transaction,85988,Glens Falls,NY,12801.0,7832,,
5501,77,Mastercard,Debit,5713469175389037,04/2021,887,YES,2,$24656,11/2007,2008,No,99,67,1920,10,Female,596 Ninth Street,40.24,-76.92,$25336,$51110,$3781,709,8,18693906,2016-11-22 01:14:00,4373,$21.85,Chip Transaction,61195,Camp Hill,PA,17011.0,5541,,
223,299,Mastercard,Debit,5541834458092370,03/2024,143,YES,1,$5575,01/2010,2010,No,40,61,1979,7,Male,196 Plum Lane,40.84,-73.87,$13845,$28229,$55675,622,5,21231209,2018-05-13 18:33:00,208,$73.99,Chip Transaction,60569,Bronx,NY,10462.0,5300,,
3673,386,Mastercard,Debit,5639527120868397,10/2023,126,YES,1,$25093,07/2002,2006,No,48,64,1971,11,Male,3034 Third Boulevard,42.26,-71.8,$24506,$49967,$62509,655,1,14578869,2014-06-20 20:35:00,3673,$29.48,Swipe Transaction,3837,Worcester,MA,1602.0,5813,,
2936,1030,Mastercard,Credit,5615880941381853,02/2024,761,YES,2,$12600,05/2007,2011,No,44,71,1975,10,Male,168 Mill Drive,45.63,-122.52,$22050,$44963,$90682,705,4,15549792,2015-01-17 21:23:00,2936,$23.18,Chip Transaction,87625,Vancouver,WA,98684.0,5812,,
4015,1857,Visa,Credit,4915308819332544,05/2023,776,YES,2,$10700,07/2013,2013,No,32,66,1987,8,Male,4063 Burns Boulevard,40.77,-74.39,$47698,$97248,$197100,775,5,16242961,2015-06-16 11:06:00,5089,$41.33,Chip Transaction,82981,Green Village,NJ,7935.0,5912,,
4604,156,Mastercard,Debit (Prepaid),5395413641992121,12/2016,599,YES,1,$64,09/2006,2010,No,36,67,1983,7,Female,2062 Fourth Street,34.08,-117.46,$13739,$28007,$0,691,4,15791368,2015-03-11 09:01:00,1334,$7.50,Chip Transaction,43962,Fontana,CA,92335.0,5411,,
5133,490,Visa,Debit,4048588745318463,07/2019,741,YES,1,$12948,10/2008,2008,No,86,68,1933,9,Male,90 Lexington Drive,29.45,-98.5,$29557,$33426,$1852,699,4,10952346,2012-04-05 14:39:00,176,$101.14,Swipe Transaction,99370,San Antonio,TX,78232.0,5311,,
2810,1307,Visa,Credit,4757620010538963,02/2021,258,YES,2,$29200,05/2000,2010,No,52,61,1967,4,Female,2332 Elm Lane,37.89,-122.03,$42685,$87030,$156474,646,5,17658151,2016-04-14 21:04:00,4834,$139.93,Chip Transaction,26810,Walnut Creek,CA,94596.0,5541,,
4577,252,Mastercard,Debit,5415548034534018,02/2024,874,YES,1,$13425,09/2005,2015,No,67,70,1953,1,Male,127 Grant Street,40.58,-82.42,$17161,$34985,$29409,723,6,20206505,2017-10-08 14:22:00,5024,$51.97,Chip Transaction,32175,Fostoria,OH,44830.0,7538,,
3656,1904,Mastercard,Debit (Prepaid),5560959222277430,08/2007,327,YES,2,$61,07/2000,2013,No,69,70,1951,2,Male,5844 Littlewood Street,35.95,-95.38,$15195,$30983,$10019,757,5,12815618,2013-05-29 20:03:00,2575,$-87.00,Swipe Transaction,59935,Mcalester,OK,74501.0,5499,,
3403,1210,Visa,Debit,4389969412017990,12/2020,347,YES,1,$26982,06/2008,2008,No,32,65,1987,11,Male,6415 Sussex Lane,41.0,-76.85,$16935,$34531,$60156,703,4,14012889,2014-02-16 16:35:00,4606,$0.83,Swipe Transaction,14528,Milton,PA,17847.0,5499,,
3484,106,Mastercard,Debit,5834792674235708,05/2022,402,YES,1,$9471,06/2010,2011,No,52,60,1967,10,Male,146 Plum Avenue,39.77,-86.14,$14691,$29957,$60321,624,5,23348919,2019-08-05 09:47:00,5310,$35.93,Swipe Transaction,50783,Indianapolis,IN,46217.0,5411,,
3162,1314,Mastercard,Debit,5946312773938308,10/2015,291,YES,1,$12605,05/2015,2015,No,43,70,1976,11,Male,857 Jefferson Avenue,29.7,-98.11,$19325,$39404,$71859,723,5,16984624,2015-11-22 07:41:00,1140,$5.73,Swipe Transaction,11947,New Braunfels,TX,78130.0,5812,,
3714,1750,Mastercard,Debit,5117465520730134,04/2020,950,YES,2,$34675,07/2004,2018,No,47,55,1973,2,Female,892 Elm Street,41.8,-87.87,$34681,$70711,$100226,741,2,21163101,2018-04-29 10:41:00,3714,$91.46,Chip Transaction,18215,Chicago,IL,60617.0,5719,,
4076,547,Mastercard,Debit (Prepaid),5650397088790791,01/2020,359,YES,2,$104,07/2019,2019,No,70,66,1949,5,Male,111 Hillside Avenue,42.62,-88.63,$18351,$31901,$16285,778,4,8404794,2010-08-19 11:23:00,5526,$13.16,Swipe Transaction,75781,Dousman,WI,53118.0,5411,,
5569,79,Mastercard,Debit,5923792663677656,02/2022,585,YES,1,$21497,11/2009,2009,No,70,66,1949,10,Female,990 North Lane,30.36,-87.17,$20045,$29164,$19851,625,4,7821992,2010-03-29 14:17:00,5569,$192.17,Swipe Transaction,19964,Milton,FL,32570.0,5311,,
4734,1616,Mastercard,Credit,5877792740240707,09/2022,793,NO,2,$22900,09/2009,2010,No,48,70,1971,8,Male,469 First Lane,33.0,-97.23,$46232,$94260,$39326,815,4,15170584,2014-10-27 15:56:00,4734,$878.39,Online Transaction,43422,ONLINE,,,6300,,
76,462,Mastercard,Debit,5131584971414266,04/2010,655,YES,2,$26303,01/2005,2008,No,63,57,1956,9,Female,219 Ocean Avenue,40.62,-75.36,$24571,$50696,$32793,767,5,18980506,2017-01-21 21:56:00,2397,$53.87,Swipe Transaction,66352,Bethlehem,PA,18015.0,7230,,
4747,1558,Visa,Debit,4114768485287188,03/2023,234,YES,1,$2566,09/2009,2012,No,47,65,1973,2,Female,675 Little Creek Drive,40.64,-73.94,$25172,$51330,$106161,597,2,19662426,2017-06-15 14:33:00,3750,$128.04,Chip Transaction,20561,Brooklyn,NY,11222.0,5912,,
2496,190,Visa,Credit,4273233611719444,10/2014,602,YES,1,$17700,04/2005,2010,No,40,67,1979,4,Male,5468 Little Creek Drive,42.03,-87.73,$21801,$44452,$12409,711,5,11107722,2012-05-11 06:11:00,2496,$3.14,Swipe Transaction,55060,Skokie,IL,60077.0,5812,,
5642,1956,Discover,Credit,6679312666731134,09/2021,558,NO,2,$9500,11/2011,2011,No,43,71,1976,8,Female,93 11th Avenue,33.81,-117.97,$18330,$37371,$3378,739,4,8814874,2010-11-25 20:44:00,1125,$9.77,Online Transaction,47399,ONLINE,,,5815,,
2307,1541,Visa,Debit,4513747100786400,11/2023,697,YES,1,$17383,03/2012,2012,No,48,65,1971,10,Female,7139 Lake Boulevard,36.09,-84.13,$18353,$37422,$127116,681,5,17508798,2016-03-13 21:55:00,3253,$28.43,Chip Transaction,81223,Clinton,TN,37716.0,4121,,
5762,1225,Mastercard,Debit,5469185883238396,02/2024,610,YES,2,$15422,12/1999,2009,No,54,70,1965,11,Male,6831 Valley Boulevard,37.97,-122.5,$30819,$62837,$86171,850,3,19053998,2017-02-06 16:58:00,1163,$24.00,Chip Transaction,24437,San Rafael,CA,94901.0,4121,,
1383,1717,Visa,Debit,4246551286869282,08/2022,593,YES,2,$22765,02/2018,2018,No,67,67,1952,7,Female,728 Sixth Avenue,43.06,-78.27,$17665,$43070,$14135,726,4,17853159,2016-05-26 14:39:00,2652,$39.10,Online Transaction,39021,ONLINE,,,4784,,
3944,1237,Mastercard,Debit,5293034450657206,09/2021,829,YES,1,$14385,07/2010,2012,No,46,66,1973,9,Female,3276 Maple Street,42.37,-87.86,$15770,$32150,$47179,717,6,13732445,2013-12-17 11:48:00,2017,$25.19,Swipe Transaction,61195,Waukegan,IL,60085.0,5541,,
4746,211,Visa,Debit,4134647729232459,08/2020,517,YES,2,$17013,09/2009,2009,No,43,71,1976,5,Male,441 River Street,34.61,-114.3,$14214,$28983,$36482,755,3,16566296,2015-08-24 12:01:00,3739,$2.04,Chip Transaction,14528,Lake Havasu City,AZ,86404.0,5499,,
1080,762,Mastercard,Debit,5899151162296319,11/2020,920,YES,1,$13569,02/2006,2007,No,49,59,1970,9,Male,813 Fifth Boulevard,40.63,-82.96,$18293,$37298,$52134,683,1,23009504,2019-05-25 16:37:00,1080,$24.92,Chip Transaction,9192,Cardington,OH,43315.0,1711,,
97,946,Mastercard,Debit,5079585270593856,02/2021,606,YES,1,$12925,01/2006,2010,No,48,66,1971,5,Male,2981 Ninth Boulevard,40.31,-79.38,$19486,$39733,$79302,781,4,16179218,2015-06-02 15:56:00,5297,$135.75,Chip Transaction,85035,Latrobe,PA,15650.0,8041,,
2587,152,Visa,Debit (Prepaid),4745512667212883,10/2021,371,YES,2,$60,04/2008,2009,No,37,68,1982,3,Female,49 Tenth Street,33.72,-84.32,$24196,$49335,$51520,773,3,18408873,2016-09-22 07:28:00,2848,$267.24,Chip Transaction,31707,Atlanta,GA,30316.0,4111,,
224,1575,Mastercard,Debit,5107151477861238,06/2021,365,YES,1,$23016,01/2010,2010,No,51,68,1968,5,Female,23 12th Boulevard,27.19,-82.49,$28272,$57646,$127892,724,4,20972950,2018-03-20 09:43:00,224,$29.47,Online Transaction,16798,ONLINE,,,4121,,
2260,207,Visa,Debit,4149979947275486,02/2021,426,YES,2,$5141,03/2010,2010,No,73,65,1946,10,Female,518 Main Street,36.58,-79.4,$16745,$28553,$19507,745,5,12491645,2013-03-18 20:18:00,2260,$53.00,Swipe Transaction,59935,Forest,VA,24551.0,5499,,
141,442,Visa,Debit,4543954544652846,06/2024,124,YES,1,$34063,01/2007,2009,No,47,66,1972,8,Male,801 12th Drive,38.33,-90.4,$23836,$48600,$23992,791,5,16169026,2015-05-31 14:00:00,2346,$13.68,Chip Transaction,83271,Chesterfield,MO,63017.0,4214,,
2638,662,Mastercard,Debit,5178588521108553,04/2021,647,YES,2,$28747,04/2010,2010,No,32,71,1987,11,Female,670 Tenth Drive,41.86,-88.06,$42028,$85694,$120733,822,2,23347262,2019-08-04 22:12:00,3092,$32.96,Chip Transaction,46066,Glen Ellyn,IL,60137.0,5912,,
3398,114,Mastercard,Debit,5563288095981743,07/2023,711,YES,2,$27447,06/2008,2010,No,47,65,1972,12,Female,112 Elm Avenue,34.18,-118.39,$16892,$34441,$907,725,4,9291059,2011-03-18 14:56:00,3398,$-84.00,Swipe Transaction,59935,North Hollywood,CA,91606.0,5499,,
