id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,id_right,date,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
3507,1091,Visa,Credit,4724864981660920,08/2024,403,NO,1,$12700,06/2010,2013,No,32,66,1987,5,Female,52292 East Street,39.3,-76.61,$26431,$53890,$252106,656,4,14410650,2014-05-15 03:28:00,191,$87.64,Swipe Transaction,50783,Baltimore,MD,21224.0,5411,
2107,1877,Mastercard,Debit,5260255791659846,05/2024,428,YES,2,$6940,03/2006,2009,No,65,66,1955,1,Male,190 Sixth Drive,32.92,-96.45,$34659,$70673,$87605,714,4,13070803,2013-07-24 19:15:00,5449,$-242.00,Swipe Transaction,74934,Oakland,CA,94606.0,3596,
2563,721,Mastercard,Credit,5933265709179136,09/2010,730,YES,1,$10800,04/2008,2012,No,39,67,1980,5,Male,9735 Birch Street,25.77,-80.2,$18828,$38386,$74820,850,6,10607579,2012-01-17 07:01:00,3949,$7.88,Swipe Transaction,55060,Miami,FL,33175.0,5812,
3643,989,Mastercard,Debit (Prepaid),5331189129913282,10/2020,359,YES,1,$58,06/2019,2019,No,78,66,1941,9,Male,6283 Rose Avenue,38.87,-77.4,$46175,$113514,$16524,727,8,18218685,2016-08-12 13:20:00,4613,$18.71,Swipe Transaction,32033,Abbeville,LA,70510.0,5411,
5994,1478,Discover,Credit,6113554012285569,03/2022,285,YES,2,$14800,12/2010,2011,No,39,66,1980,10,Female,3863 River Avenue,38.93,-121.25,$21829,$44506,$57994,849,3,18528036,2016-10-17 14:42:00,1237,$81.89,Chip Transaction,99370,Lincoln,CA,95648.0,5311,
2949,1295,Visa,Credit,4019889574171579,08/2023,866,YES,1,$7500,05/2007,2009,No,70,70,1950,2,Female,888 Lincoln Street,46.78,-92.11,$17474,$27772,$14408,788,4,23088764,2019-06-11 13:10:00,5017,$61.13,Swipe Transaction,46284,Rochester,MN,55901.0,5411,
4462,1209,Mastercard,Credit,5084380925956677,10/2017,617,NO,1,$4300,08/2017,2017,No,45,67,1974,6,Female,95 12th Drive,40.94,-73.86,$31299,$63815,$4832,699,6,14316053,2014-04-24 09:57:00,4573,$81.99,Swipe Transaction,82499,Yonkers,NY,10710.0,5211,
585,1148,Mastercard,Debit,5796942838820076,10/2021,291,NO,1,$14835,01/2020,2020,No,54,70,1965,4,Male,377 Lake Lane,39.95,-75.16,$18007,$36711,$47490,687,4,20449284,2017-11-29 06:38:00,3128,$93.00,Swipe Transaction,59935,Philadelphia,PA,19146.0,5499,
177,1459,Visa,Credit,4382384960777396,05/2020,622,NO,2,$7100,01/2008,2011,No,53,65,1967,2,Male,9385 Birch Street,35.11,-106.62,$15385,$31369,$0,707,3,19490477,2017-05-10 10:17:00,3383,$-93.00,Swipe Transaction,50867,Albuquerque,NM,87121.0,5541,
3130,1003,Discover,Credit,6369515530338470,10/2024,852,YES,2,$21000,05/2013,2013,No,51,62,1968,11,Male,2003 Ninth Avenue,40.2,-74.78,$39495,$80526,$117380,632,1,12833032,2013-06-02 14:05:00,3130,$260.80,Swipe Transaction,30286,Morrisville,PA,19067.0,4814,
3255,674,Mastercard,Credit,5098677498618637,01/2021,475,NO,1,$6500,06/2003,2012,No,63,66,1957,1,Female,13 Sixth Boulevard,32.73,-117.08,$13805,$28147,$25987,756,7,22704921,2019-03-22 06:56:00,3255,$60.00,Swipe Transaction,27092,San Diego,CA,92107.0,4829,
5191,247,Mastercard,Debit,5047582065725201,07/2021,601,YES,2,$12852,10/2010,2012,No,49,69,1970,7,Female,704 East Drive,30.21,-93.2,$26772,$54587,$69070,761,6,13193621,2013-08-20 19:32:00,2179,$89.69,Swipe Transaction,20561,Lake Charles,LA,70605.0,5912,
6034,1642,Visa,Credit,4759687155885583,07/2016,34,NO,2,$11200,12/2010,2011,No,37,66,1982,4,Female,48190 Plum Drive,39.96,-74.06,$19848,$40470,$41938,731,5,21423847,2018-06-23 18:32:00,3573,$8.86,Chip Transaction,81745,Lavallette,NJ,8735.0,5411,
2326,1596,Mastercard,Debit,5589671096121830,10/2016,536,YES,1,$16398,03/2014,2014,No,42,69,1977,3,Male,188 Washington Avenue,34.28,-118.44,$15583,$31772,$17286,734,4,19310932,2017-04-02 10:14:00,995,$30.41,Chip Transaction,67364,San Fernando,CA,91340.0,7538,
3050,124,Mastercard,Debit,5683051566552763,03/2024,924,YES,1,$13022,05/2010,2010,No,31,70,1988,8,Female,9833 Forest Street,34.6,-98.42,$16829,$34311,$6971,680,4,10252998,2011-10-27 15:28:00,3050,$2.97,Swipe Transaction,61195,Lawton,OK,73507.0,5541,
3245,819,Visa,Credit,4067933636132210,02/2023,693,YES,1,$8400,06/2002,2010,No,55,77,1964,10,Female,4909 Maple Avenue,40.43,-79.97,$18392,$37495,$28449,687,3,12413109,2013-03-01 12:50:00,1322,$61.89,Online Transaction,73186,ONLINE,,,4814,
2620,947,Visa,Debit,4812303101695566,11/2017,113,YES,2,$11254,04/2009,2009,No,63,71,1956,9,Male,4117 Fifth Avenue,40.64,-73.94,$16985,$34637,$12623,710,4,15473438,2015-01-01 12:03:00,5534,$17.99,Chip Transaction,53972,Brooklyn,NY,11232.0,5411,
5479,615,Amex,Credit,391140616580579,04/2021,207,YES,1,$19900,11/2007,2011,No,35,65,1984,3,Female,3963 Essex Drive,29.43,-95.24,$21956,$44766,$68989,713,2,10313101,2011-11-10 13:39:00,5479,$-62.00,Swipe Transaction,59935,Alvin,TX,77511.0,5499,
1006,1024,Visa,Credit,4903105068681962,03/2024,274,YES,1,$16100,02/2002,2014,No,66,67,1953,4,Male,554 Grant Boulevard,37.69,-97.13,$32162,$65573,$143069,739,4,15089063,2014-10-10 01:30:00,4241,$4.41,Swipe Transaction,59935,Andover,KS,67002.0,5499,
4846,1210,Amex,Credit,347615356543698,10/2020,81,YES,2,$8600,09/2013,2013,No,32,65,1987,11,Male,6415 Sussex Lane,41.0,-76.85,$16935,$34531,$60156,703,4,10399299,2011-11-30 11:28:00,3403,$144.50,Swipe Transaction,49637,Topton,PA,19562.0,3509,
1529,1317,Mastercard,Credit,5171047603573611,05/2020,472,YES,1,$7800,02/2020,2020,No,41,68,1978,7,Female,26 Valley Stream Drive,39.39,-74.51,$15157,$30910,$42507,749,4,17293413,2016-01-26 18:10:00,3576,$22.54,Chip Transaction,25701,Pleasantville,NJ,8232.0,5812,
4181,1651,Mastercard,Debit,5092747474352987,02/2011,356,YES,2,$21177,08/2006,2007,No,33,66,1986,3,Male,632 Pine Drive,35.15,-89.75,$27474,$56018,$100163,739,2,14085345,2014-03-04 12:30:00,3450,$140.00,Swipe Transaction,27092,Memphis,TN,38116.0,4829,
1825,1253,Visa,Credit,4254314337252554,05/2022,597,NO,1,$10600,02/2020,2020,No,32,64,1987,10,Female,1782 South Boulevard,41.44,-73.04,$28814,$58749,$113308,768,6,15981144,2015-04-21 07:41:00,2561,$98.47,Chip Transaction,73517,Beacon Falls,CT,6403.0,5912,
6,1046,Amex,Credit,394584924614148,02/1999,302,YES,2,$9400,01/1998,2011,No,44,66,1975,6,Male,9414 Summit Boulevard,39.95,-75.16,$18007,$36715,$74022,547,4,16951807,2015-11-15 07:44:00,9,$86.00,Swipe Transaction,59935,Philadelphia,PA,19146.0,5499,
2824,42,Discover,Credit,6638748785809862,06/2021,943,YES,1,$6300,05/2002,2011,No,78,66,1941,11,Female,3863 Pine Street,30.84,-83.27,$12672,$8526,$3723,684,3,21347934,2018-06-07 16:56:00,2824,$4.00,Chip Transaction,95804,Valdosta,GA,31601.0,5912,
2168,704,Amex,Credit,364780102699868,12/2022,611,YES,1,$22800,03/2008,2008,No,51,67,1968,7,Female,6840 North Lane,41.2,-73.73,$55274,$112695,$35135,840,6,17016673,2015-11-28 22:42:00,5703,$15.63,Online Transaction,16798,ONLINE,,,4121,
3911,275,Visa,Credit,4348372675855427,05/2023,727,YES,2,$6200,07/2009,2010,No,43,58,1977,2,Female,973 River Street,29.56,-95.02,$37415,$76288,$120771,710,4,13214452,2013-08-25 10:44:00,63,$15.28,Swipe Transaction,29839,Seabrook,TX,77586.0,5411,
3084,1913,Amex,Credit,333504501414647,12/2020,276,YES,1,$17700,05/2011,2013,No,60,57,1960,1,Female,561 Martin Luther King Avenue,42.47,-83.49,$34259,$31121,$32768,619,5,8639930,2010-10-14 22:14:00,5477,$13.27,Swipe Transaction,32606,Dundalk,MD,21222.0,7832,
4780,225,Mastercard,Credit,5388982948934434,09/2023,283,YES,2,$14300,09/2010,2010,No,32,68,1987,3,Male,69080 Spruce Street,29.76,-95.38,$20055,$40887,$50734,688,4,10047539,2011-09-10 10:46:00,4382,$60.65,Online Transaction,9932,ONLINE,,,5311,
5766,1104,Visa,Debit,4061173043608031,05/2021,265,YES,1,$16578,12/2000,2010,No,91,66,1928,3,Male,120 Lafayette Boulevard,26.23,-80.13,$18266,$40141,$805,850,6,10339446,2011-11-16 13:46:00,4768,$105.80,Swipe Transaction,48919,Pompano Beach,FL,33065.0,5311,
5967,1855,Mastercard,Debit,5900286231363635,12/2021,172,YES,1,$29716,12/2009,2011,No,67,66,1952,3,Male,1 Burns Lane,37.3,-121.8,$25115,$31287,$25844,728,4,10516820,2011-12-27 09:46:00,5967,$11.24,Swipe Transaction,78454,San Jose,CA,95121.0,5812,
3545,1227,Mastercard,Credit,5923231174018252,11/2021,392,YES,2,$13500,06/2012,2012,No,65,67,1954,11,Female,727 Eighth Lane,42.37,-83.46,$33031,$67344,$7049,804,4,14839890,2014-08-16 17:42:00,122,$265.63,Swipe Transaction,78644,Las Vegas,NV,89148.0,3775,
2683,229,Visa,Debit,4909457460257161,03/2020,892,NO,1,$20827,04/2011,2011,No,35,57,1984,6,Female,47428 First Boulevard,41.8,-91.49,$29059,$59248,$173887,725,5,21755463,2018-09-01 18:12:00,5942,$66.28,Swipe Transaction,22204,Stanwood,IA,52337.0,5541,
4768,1104,Mastercard,Credit,5708794034518412,04/2024,59,NO,1,$8600,09/2010,2012,No,91,66,1928,3,Male,120 Lafayette Boulevard,26.23,-80.13,$18266,$40141,$805,850,6,21210090,2018-05-09 12:15:00,4849,$51.50,Chip Transaction,42858,Pompano Beach,FL,33060.0,7538,
4537,1746,Visa,Credit,4404898874682993,09/2003,736,YES,1,$27500,09/2003,2012,No,53,68,1966,12,Female,3606 Federal Boulevard,40.76,-73.74,$37891,$77254,$191349,701,5,10365076,2011-11-22 13:34:00,3687,$117.59,Swipe Transaction,83434,Little Neck,NY,11363.0,7538,
5064,872,Visa,Credit,4361264242552157,12/2021,440,YES,2,$4200,10/2006,2011,No,61,66,1959,1,Female,96 Lake Lane,41.88,-87.84,$15451,$31505,$59730,655,4,22414563,2019-01-19 14:38:00,4132,$45.95,Chip Transaction,59935,Maywood,IL,60153.0,5499,
5413,488,Mastercard,Debit,5304434448477779,12/2022,266,NO,1,$19554,11/2004,2007,No,34,69,1985,6,Male,927 River Street,27.92,-97.29,$15758,$32126,$54351,745,2,8810142,2010-11-24 19:01:00,5413,$31.85,Swipe Transaction,75936,Gregory,TX,78359.0,5814,
2921,1378,Amex,Credit,335015591165588,12/2019,916,YES,1,$10100,05/2007,2016,No,46,67,1973,3,Female,778 Main Avenue,44.27,-88.34,$20013,$40810,$65643,614,4,22963230,2019-05-15 22:19:00,283,$37.41,Chip Transaction,18215,Green Bay,WI,54303.0,5719,
3779,1416,Mastercard,Debit,5694994900500570,06/2020,517,YES,2,$15298,07/2006,2009,No,73,65,1946,9,Female,8258 Jefferson Drive,43.03,-76.3,$24172,$48750,$18724,709,8,21056487,2018-04-06 19:33:00,2363,$30.98,Chip Transaction,69972,Camillus,NY,13031.0,5814,
3253,1541,Mastercard,Credit,5190258026083823,12/2020,16,YES,2,$10600,06/2003,2008,No,48,65,1971,10,Female,7139 Lake Boulevard,36.09,-84.13,$18353,$37422,$127116,681,5,10585135,2012-01-11 21:41:00,228,$24.15,Online Transaction,18563,ONLINE,,,4121,
1105,1258,Discover,Credit,6116887229829457,04/2017,772,YES,2,$9600,02/2007,2012,No,79,65,1940,5,Female,265 Little Creek Street,33.99,-117.53,$19851,$15470,$15349,789,7,13459181,2013-10-18 09:08:00,3901,$10.71,Swipe Transaction,52343,Mira Loma,CA,91752.0,5411,
2450,477,Visa,Debit (Prepaid),4832425456568319,12/2022,771,YES,2,$91,04/2003,2015,No,57,67,1962,3,Male,45 Maple Lane,44.75,-68.67,$24259,$49467,$77465,697,5,10390937,2011-11-28 13:06:00,4168,$118.26,Swipe Transaction,20561,Hampden,ME,4444.0,5912,
1,550,Mastercard,Credit,5278231764792292,06/2024,396,YES,1,$11600,01/1994,2013,No,76,70,1944,2,Male,4937 Maple Lane,47.54,-122.58,$21219,$30248,$35766,763,4,20327678,2017-11-03 10:21:00,3478,$40.23,Chip Transaction,60569,Puyallup,WA,98373.0,5300,
4611,1357,Mastercard,Debit (Prepaid),5042598887023376,08/2017,909,YES,1,$100,09/2006,2014,No,75,65,1944,12,Female,402 Birch Boulevard,47.2,-122.4,$16941,$11410,$0,812,7,13817433,2014-01-05 00:39:00,5615,$15.22,Swipe Transaction,61195,Frederick,MD,21702.0,5541,
4261,178,Mastercard,Debit,5041406633994156,01/2023,155,YES,2,$17206,08/2008,2010,No,47,66,1972,7,Female,27 Third Avenue,39.01,-94.28,$24057,$49045,$0,727,3,8108558,2010-06-08 14:06:00,4261,$4.66,Swipe Transaction,59935,Blue Springs,MO,64015.0,5499,
4455,1660,Mastercard,Debit,5231462717450524,03/2024,754,YES,2,$12082,08/2016,2016,No,41,68,1978,4,Female,40 Washington Drive,36.73,-102.51,$11342,$23123,$5079,723,6,20966351,2018-03-18 16:46:00,3234,$22.26,Swipe Transaction,7836,Boise City,OK,73933.0,5912,
2679,132,Mastercard,Debit,5959099643778594,01/2022,625,YES,2,$15022,04/2011,2011,No,77,72,1942,5,Female,8407 Littlewood Street,27.48,-82.57,$13972,$31555,$12777,696,4,18269112,2016-08-23 09:59:00,230,$76.00,Chip Transaction,22204,Detroit,MI,48214.0,5541,
3233,464,Amex,Credit,352397360356465,08/2022,465,YES,2,$18000,06/2002,2011,No,36,64,1983,11,Male,2352 Bayview Boulevard,28.5,-81.37,$33078,$67444,$93513,850,1,22967701,2019-05-16 20:00:00,3233,$80.00,Chip Transaction,27092,Orlando,FL,32807.0,4829,
4678,465,Mastercard,Credit,5613327518828278,06/2021,118,YES,2,$5800,09/2008,2008,No,47,72,1972,5,Male,38318 West Drive,34.42,-84.11,$20581,$41965,$55700,724,2,22854389,2019-04-22 14:52:00,4678,$-76.00,Chip Transaction,30928,Dawsonville,GA,30534.0,5541,
1337,1300,Mastercard,Debit,5280939323100579,07/2023,909,YES,1,$10691,02/2014,2014,No,58,66,1961,3,Male,4988 Ocean View Lane,31.13,-93.27,$11324,$23092,$20545,752,4,20998668,2018-03-25 13:39:00,1337,$7.77,Chip Transaction,35451,Fort Polk,LA,71459.0,5812,
2081,871,Mastercard,Debit,5672870607977288,11/2023,952,YES,2,$8052,03/2005,2012,No,86,71,1933,5,Female,81 Hill Avenue,42.38,-83.1,$13820,$22650,$0,690,6,18466186,2016-10-04 11:25:00,2081,$7.78,Chip Transaction,75936,Detroit,MI,48235.0,5814,
1843,1770,Visa,Debit,4026093953102401,09/2023,100,YES,2,$10607,02/2020,2020,No,30,66,1989,9,Male,6657 West Street,26.61,-80.05,$18415,$37544,$15489,703,4,14363632,2014-05-04 15:03:00,6054,$13.81,Swipe Transaction,20263,Lake Worth,FL,33463.0,5300,
3185,1604,Visa,Debit,4756917754933725,07/2021,915,YES,1,$13754,05/2016,2016,No,55,72,1964,11,Male,7680 Fourth Street,34.31,-89.93,$15354,$31308,$59817,742,7,21271741,2018-05-22 15:36:00,3185,$70.00,Chip Transaction,61195,Batesville,MS,38606.0,5541,
1866,452,Visa,Debit,4957232481366756,12/2024,916,YES,1,$21820,02/2020,2020,No,31,74,1988,3,Male,557 Catherine Drive,29.76,-95.38,$31072,$63356,$140107,704,5,17424622,2016-02-23 18:33:00,4249,$96.20,Chip Transaction,24919,Houston,TX,77096.0,5310,
4575,561,Mastercard,Credit,5175842699412235,12/2024,438,YES,1,$9100,09/2005,2015,No,48,67,1971,6,Male,604 Pine Street,40.8,-91.12,$18076,$36853,$112139,834,5,9700044,2011-06-22 07:52:00,3764,$-71.00,Swipe Transaction,22204,Burlington,IA,52601.0,5541,
1199,398,Visa,Debit,4801008002314220,03/2021,290,YES,1,$17111,02/2009,2010,No,49,69,1970,11,Female,6999 Lexington Lane,38.51,-121.49,$18344,$37401,$76201,737,4,20815314,2018-02-14 15:38:00,2337,$123.23,Chip Transaction,61195,Sacramento,CA,95822.0,5541,
3294,69,Mastercard,Debit,5707448794545768,06/2024,39,YES,2,$6817,06/2005,2016,No,54,67,1965,10,Female,3067 First Street,40.52,-81.47,$18794,$38318,$93284,748,6,22110656,2018-11-16 09:54:00,3294,$1.87,Chip Transaction,41260,Dover,OH,44622.0,5541,
3850,32,Mastercard,Credit,5874079264605271,05/2012,569,YES,1,$11600,07/2008,2012,No,82,67,1937,9,Female,7336 First Avenue,40.31,-79.54,$23074,$52315,$3174,695,4,20043418,2017-09-04 06:06:00,5382,$100.00,Chip Transaction,27092,Derry,PA,15627.0,4829,
140,1263,Visa,Debit,4195281570309951,12/2020,740,YES,1,$16513,01/2007,2011,No,56,70,1963,8,Female,212 Mountain View Lane,33.95,-84.54,$17977,$36652,$60949,600,3,17587172,2016-03-30 16:05:00,140,$56.95,Online Transaction,39021,ONLINE,,,4784,
3035,401,Amex,Credit,321401373752458,04/2023,507,YES,2,$11000,05/2010,2014,No,81,71,1938,9,Male,84497 Valley Stream Drive,34.2,-118.39,$15239,$28644,$879,806,7,23726538,2019-10-24 12:17:00,3004,$40.69,Chip Transaction,32175,North Hollywood,CA,91606.0,7538,
63,275,Visa,Debit,4651206649559689,04/2023,125,YES,1,$30891,01/2004,2011,No,43,58,1977,2,Female,973 River Street,29.56,-95.02,$37415,$76288,$120771,710,4,8605726,2010-10-06 17:22:00,3036,$46.77,Swipe Transaction,88646,Webster,TX,77598.0,5812,
4565,1963,Visa,Credit,4845860911762398,12/2023,234,YES,1,$20700,09/2004,2012,No,98,69,1921,11,Male,468 Spruce Street,38.35,-121.93,$26137,$33869,$370,821,7,18111067,2016-07-20 12:54:00,5418,$21.01,Swipe Transaction,88852,Vacaville,CA,95687.0,4121,
2023,125,Mastercard,Debit,5228524583663222,06/2023,720,YES,2,$1326,03/2001,2011,No,64,70,1956,2,Female,9505 Martin Luther King Avenue,37.63,-121.01,$13015,$26535,$93592,724,5,13331408,2013-09-20 08:07:00,2023,$60.99,Swipe Transaction,60868,Modesto,CA,95351.0,5411,Insufficient Balance
1017,1888,Mastercard,Debit,5613352979417307,05/2016,681,YES,1,$7589,02/2003,2011,No,75,59,1944,6,Female,7854 Plum Avenue,44.65,-93.17,$28429,$41513,$15899,748,3,13583166,2013-11-14 13:59:00,1016,$72.66,Swipe Transaction,26810,Farmington,MN,55024.0,5541,
6086,452,Mastercard,Debit (Prepaid),5461456632473048,06/2015,953,YES,1,$57,12/2013,2013,No,31,74,1988,3,Male,557 Catherine Drive,29.76,-95.38,$31072,$63356,$140107,704,5,18510455,2016-10-13 16:53:00,5700,$23.63,Online Transaction,41122,ONLINE,,,4784,
5927,346,Mastercard,Credit,5117389461118602,02/2024,711,NO,1,$11800,12/2008,2008,No,90,74,1929,11,Female,495 Ocean View Lane,34.43,-119.68,$25249,$48580,$1785,687,7,17881514,2016-06-01 16:03:00,5927,$48.46,Swipe Transaction,60569,Santa Barbara,CA,93110.0,5300,
3603,1903,Visa,Credit,4785997992808667,07/2015,707,YES,2,$12700,06/2015,2015,No,50,68,1969,9,Female,9794 Essex Lane,47.68,-122.38,$35031,$71427,$115702,709,3,15983383,2015-04-21 14:31:00,2973,$25.08,Online Transaction,18563,ONLINE,,,4121,
979,1102,Mastercard,Debit,5940949386888214,01/2019,618,YES,2,$39080,02/2000,2017,No,49,65,1970,7,Female,836 Bayview Avenue,36.12,-95.91,$46461,$94733,$0,707,5,9776785,2011-07-09 23:00:00,2822,$41.51,Swipe Transaction,30068,Tulsa,OK,74137.0,5310,
3383,1459,Mastercard,Debit,5197434740318528,08/2023,239,NO,2,$12708,06/2008,2008,No,53,65,1967,2,Male,9385 Birch Street,35.11,-106.62,$15385,$31369,$0,707,3,14723222,2014-07-22 10:07:00,3383,$79.00,Swipe Transaction,43293,Albuquerque,NM,87121.0,5499,
2307,1541,Visa,Debit,4513747100786400,11/2023,697,YES,1,$17383,03/2012,2012,No,48,65,1971,10,Female,7139 Lake Boulevard,36.09,-84.13,$18353,$37422,$127116,681,5,22110038,2018-11-16 08:05:00,5663,$27.08,Chip Transaction,24504,Rutledge,TN,37861.0,4214,
1920,727,Visa,Credit,4751378907766314,04/2024,254,YES,2,$6700,02/2020,2020,No,44,68,1975,5,Male,310 Bayview Boulevard,38.63,-90.24,$19874,$40522,$81572,801,5,18737820,2016-12-01 09:00:00,3808,$4.32,Chip Transaction,72351,Saint Louis,MO,63112.0,5541,
4472,1759,Mastercard,Debit,5582577330932323,01/2024,605,YES,2,$14801,08/2018,2018,No,87,69,1932,11,Female,983 George Boulevard,33.27,-117.28,$22270,$33279,$1642,778,6,19118167,2017-02-20 10:41:00,4232,$8.84,Chip Transaction,46284,Oceanside,CA,92057.0,5411,
5120,33,Mastercard,Credit,5573389122398768,02/2020,526,YES,1,$7400,10/2008,2009,No,77,71,1942,6,Female,6335 Rose Lane,39.21,-119.71,$18239,$38692,$8902,596,5,17802813,2016-05-16 02:25:00,5120,$64.43,Chip Transaction,80665,Carson City,NV,89706.0,5300,
3041,140,Mastercard,Debit,5529182104663869,01/2022,182,YES,1,$19110,05/2010,2011,No,37,72,1983,2,Female,108 Washington Street,36.28,-86.83,$20657,$42120,$72801,739,4,22401907,2019-01-17 03:49:00,3041,$2.95,Chip Transaction,76470,Whites Creek,TN,37189.0,5411,
2386,913,Mastercard,Debit,5714757950966275,09/2020,805,YES,1,$11646,03/2019,2019,No,56,70,1963,5,Male,4943 Martin Luther King Lane,28.3,-81.41,$13964,$28476,$0,693,3,12517470,2013-03-24 15:25:00,3110,$115.76,Online Transaction,17976,ONLINE,,,4900,Bad Card Number
5189,110,Mastercard,Debit,5386335706439778,01/2022,713,YES,2,$13323,10/2010,2010,No,52,72,1967,10,Female,31204 El Camino Lane,30.26,-97.74,$25594,$52186,$42852,737,4,18757106,2016-12-05 11:19:00,4103,$11.93,Chip Transaction,30502,Austin,TX,78728.0,5921,
2537,1551,Mastercard,Debit (Prepaid),5938011695949462,08/2023,234,YES,2,$66,04/2007,2010,No,47,70,1972,12,Male,148 Hillside Boulevard,40.15,-89.36,$17510,$35699,$63264,687,5,21877415,2018-09-27 17:29:00,2988,$170.69,Chip Transaction,30989,Lincoln,IL,62656.0,5411,
4085,1985,Mastercard,Debit,5461658879915684,12/2024,595,YES,2,$625,08/1996,2014,No,50,69,1969,3,Female,9061 Grant Avenue,34.06,-84.27,$0,$1426,$3154,680,3,15736519,2015-02-27 13:35:00,2834,$18.13,Chip Transaction,61195,Alpharetta,GA,30022.0,5541,
5750,84,Visa,Debit,4744876175071543,11/2022,747,YES,1,$11832,12/1996,2007,No,47,68,1972,9,Male,23068 Park Street,36.49,-81.5,$12630,$25748,$41455,738,3,12000097,2012-11-28 15:28:00,2580,$16.30,Swipe Transaction,98374,Laurel Springs,NC,28644.0,5411,
2811,964,Visa,Debit,4780096957038020,12/2007,604,YES,2,$6311,05/2000,2013,No,48,66,1971,12,Female,33 North Avenue,40.84,-73.99,$22278,$45422,$83940,689,4,12624885,2013-04-17 14:42:00,2593,$56.00,Swipe Transaction,59935,Palisades Park,NJ,7650.0,5499,
154,1009,Mastercard,Credit,5166184234444186,02/2020,459,YES,1,$8500,01/2008,2009,No,41,65,1979,1,Female,9059 Eighth Avenue,36.01,-82.15,$14093,$28733,$0,702,3,16020343,2015-04-29 13:29:00,5601,$1.42,Chip Transaction,14528,Barnardsville,NC,28709.0,5499,
3695,96,Mastercard,Debit,5481724154378262,04/2023,952,YES,2,$19959,07/2003,2013,No,69,66,1950,12,Female,20 Oak Street,33.89,-117.78,$38948,$99825,$4344,685,4,13239283,2013-08-30 18:55:00,3695,$1.80,Swipe Transaction,14528,Yorba Linda,CA,92887.0,5499,
5097,470,Visa,Credit,4050701553546410,07/2020,644,YES,1,$5800,10/2007,2013,No,56,65,1964,2,Male,281 Martin Luther King Avenue,35.14,-96.49,$14004,$28553,$94214,747,3,9460953,2011-04-27 10:38:00,3733,$60.00,Swipe Transaction,27092,Muldrow,OK,74948.0,4829,
2944,1896,Visa,Debit,4222966508731552,07/2023,816,YES,2,$19635,05/2007,2018,No,50,79,1969,9,Female,6695 River Lane,41.91,-83.38,$19736,$40246,$74352,641,5,17061733,2015-12-08 12:55:00,4974,$14.53,Chip Transaction,2177,Monroe,MI,48161.0,5411,
294,964,Amex,Credit,340045632784763,02/2020,218,YES,1,$13700,01/2012,2012,No,48,66,1971,12,Female,33 North Avenue,40.84,-73.99,$22278,$45422,$83940,689,4,17055375,2015-12-07 08:40:00,2593,$0.85,Chip Transaction,17802,Palisades Park,NJ,7650.0,5921,
6115,921,Visa,Debit,4816027381867141,11/2023,163,YES,1,$22704,12/2015,2015,No,74,66,1945,5,Male,960 Mill Lane,42.98,-77.67,$26072,$54013,$3628,779,8,20313902,2017-10-31 12:18:00,4646,$3.62,Chip Transaction,62332,Rush,NY,14543.0,5812,
0,1362,Amex,Credit,393314135668401,04/2024,866,YES,2,$33900,01/1991,2014,No,58,67,1962,1,Male,3385 Hill Lane,38.78,-77.27,$35563,$72510,$44317,727,4,23707972,2019-10-20 11:50:00,2274,$16.99,Chip Transaction,10792,Burke,VA,22015.0,5411,
72,1517,Mastercard,Debit,5515747009144505,01/2024,306,YES,2,$19670,01/2005,2009,No,37,71,1982,3,Male,7954 Wessex Boulevard,38.9,-77.26,$60593,$123540,$236393,764,4,19439297,2017-04-29 11:15:00,72,$34.76,Chip Transaction,87625,Woodbridge,VA,22191.0,5812,
3382,1067,Mastercard,Debit,5309046764363183,01/2013,336,YES,2,$14576,06/2008,2011,No,76,63,1943,12,Male,343 Lafayette Drive,37.54,-97.25,$24531,$41790,$24676,719,5,17682297,2016-04-20 07:15:00,3016,$20.00,Chip Transaction,27092,Wichita,KS,67208.0,4829,
4531,847,Mastercard,Credit,5350725222706426,04/2021,29,YES,2,$3400,09/2003,2008,No,81,68,1938,4,Female,864 Main Lane,35.78,-95.24,$18585,$27864,$1371,591,6,22760736,2019-04-02 21:28:00,5107,$43.71,Chip Transaction,12101,Fort Gibson,OK,74434.0,5211,
4790,323,Mastercard,Credit,5017550508372775,09/2018,481,NO,1,$5900,09/2010,2011,No,54,66,1965,7,Male,782 Hill Lane,36.6,-119.75,$13093,$26696,$0,683,5,22425657,2019-01-21 20:49:00,5977,$-90.00,Chip Transaction,59935,Fresno,CA,93726.0,5499,
2981,637,Visa,Debit,4710368677781819,12/2022,979,YES,1,$26410,05/2008,2011,No,42,68,1978,2,Female,794 Lake Street,40.98,-74.06,$37908,$77288,$46160,771,4,17694807,2016-04-22 18:21:00,2115,$44.60,Chip Transaction,95499,Lebanon,NJ,8833.0,5813,
2820,138,Visa,Debit,4036369476300576,08/2023,682,YES,1,$13325,05/2001,2011,No,43,68,1977,2,Female,754 South Avenue,40.77,-79.04,$16071,$32770,$103262,641,4,8867402,2010-12-08 12:53:00,2820,$57.79,Swipe Transaction,36934,Punxsutawney,PA,15767.0,7538,
