id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,id_right,date,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
4336,1975,Visa,Credit,4822550416239709,02/2013,509,YES,1,$9800,08/2010,2014,No,53,67,1967,2,Female,8224 Fourth Drive,41.55,-73.03,$19114,$38972,$44098,738,3,14714218,2014-07-20 11:31:00,3882,$31.32,Online Transaction,39021,ONLINE,,,4784,
2202,961,Visa,Debit,4306238627611074,10/2020,588,YES,2,$32761,03/2008,2008,No,76,63,1944,2,Male,3031 Essex Street,28.2,-82.59,$34909,$26660,$28332,721,4,19678631,2017-06-19 04:46:00,4584,$41.88,Swipe Transaction,68490,Odessa,FL,33556.0,5813,
3271,437,Mastercard,Debit,5745854957552328,08/2023,938,YES,2,$27687,06/2004,2007,No,46,66,1973,6,Female,9528 Hill Street,39.04,-76.49,$35645,$72670,$28915,718,3,15194941,2014-11-02 08:09:00,3271,$15.03,Swipe Transaction,78454,Niagara Falls,NY,14301.0,5812,
5915,1840,Visa,Credit,4336242728631012,10/2020,263,YES,1,$14600,12/2007,2008,No,46,71,1974,2,Female,576 Martin Luther King Street,45.49,-122.8,$21702,$44249,$103229,706,5,14640881,2014-07-04 11:34:00,3322,$42.56,Swipe Transaction,32175,Beaverton,OR,97006.0,7538,
1083,4,Mastercard,Debit,5817981997085182,08/2008,755,YES,2,$41051,02/2006,2006,No,54,72,1965,3,Female,6016 Little Creek Boulevard,47.61,-122.3,$37485,$76431,$115362,716,5,20926272,2018-03-10 08:34:00,5391,$-65.00,Chip Transaction,22204,Staten Island,NY,10301.0,5541,
2725,124,Mastercard,Debit,5024398810633935,02/2020,575,NO,2,$23999,04/2014,2014,No,31,70,1988,8,Female,9833 Forest Street,34.6,-98.42,$16829,$34311,$6971,680,4,21356111,2018-06-09 12:15:00,4397,$45.46,Chip Transaction,51701,Lawton,OK,73505.0,7349,
3208,996,Mastercard,Credit,5784959743819578,07/2023,348,YES,1,$12900,06/1999,2011,No,63,67,1956,11,Female,2302 Catherine Lane,26.02,-80.16,$19712,$40194,$107765,738,6,22522040,2019-02-11 11:06:00,3208,$21.25,Chip Transaction,75936,Hollywood,FL,33024.0,5814,
2488,696,Mastercard,Credit,5628686337388309,03/2010,842,YES,2,$25900,04/2005,2011,No,74,67,1945,7,Female,5064 North Lane,40.63,-73.72,$45685,$110570,$5700,766,8,20681074,2018-01-17 08:34:00,4207,$52.66,Swipe Transaction,4543,Woodmere,NY,11598.0,4121,
80,1296,Visa,Debit (Prepaid),4310689470082080,06/2023,458,YES,1,$13,01/2005,2008,No,60,64,1959,11,Female,2468 Spruce Drive,28.7,-81.34,$22896,$46683,$93126,788,5,17454413,2016-03-02 08:13:00,3708,$4.98,Chip Transaction,75781,Longwood,FL,32750.0,5411,
4416,954,Visa,Debit,4400219107299850,11/2013,542,YES,1,$18254,08/2013,2013,No,51,65,1968,6,Male,691 Ocean View Street,33.93,-117.49,$18619,$37963,$102716,772,4,20142867,2017-09-25 06:48:00,5586,$60.00,Chip Transaction,27092,Riverside,CA,92508.0,4829,
5771,1190,Mastercard,Debit (Prepaid),5127422537618977,10/2020,947,NO,2,$27,12/2001,2017,No,49,65,1970,8,Female,4480 Essex Drive,33.0,-80.17,$21769,$44383,$42369,707,7,10551297,2012-01-04 09:00:00,5358,$3.65,Swipe Transaction,59935,Summerville,SC,29485.0,5499,
5967,1855,Mastercard,Debit,5900286231363635,12/2021,172,YES,1,$29716,12/2009,2011,No,67,66,1952,3,Male,1 Burns Lane,37.3,-121.8,$25115,$31287,$25844,728,4,18423011,2016-09-25 09:15:00,5967,$15.98,Chip Transaction,2177,San Jose,CA,95122.0,5411,
3076,1799,Visa,Debit,4260012890373386,07/2022,447,NO,2,$28127,05/2010,2010,No,32,55,1987,4,Male,3249 12th Drive,47.75,-122.04,$51751,$105515,$192458,646,4,16479654,2015-08-05 16:54:00,5909,$214.03,Swipe Transaction,7777,Boulder,CO,80305.0,3684,
2659,520,Visa,Debit,4594555086793748,10/2022,454,YES,2,$28156,04/2010,2010,No,45,66,1974,4,Male,3346 Hillside Street,40.26,-75.74,$28278,$57658,$74288,766,5,13882804,2014-01-19 09:56:00,3948,$2.37,Swipe Transaction,78454,Fleetwood,PA,19522.0,5812,
2685,1757,Visa,Debit,4126600786733032,10/2023,380,YES,1,$12628,04/2011,2012,No,39,68,1980,11,Male,2773 El Camino Lane,40.19,-85.39,$20644,$42086,$79530,784,4,12333325,2013-02-11 14:49:00,2685,$14.04,Swipe Transaction,26586,Muncie,IN,47304.0,5813,
6084,602,Mastercard,Debit,5931695374662431,05/2021,894,YES,1,$24739,12/2013,2013,No,57,67,1963,1,Male,46 South Street,36.34,-79.67,$16888,$34437,$0,681,4,10572940,2012-01-09 08:35:00,4165,$3.18,Swipe Transaction,59935,Mishawaka,IN,46544.0,5499,
3773,96,Mastercard,Credit,5718500802654438,12/2024,293,YES,1,$18300,07/2006,2008,No,69,66,1950,12,Female,20 Oak Street,33.89,-117.78,$38948,$99825,$4344,685,4,10106080,2011-09-23 17:56:00,3773,$136.82,Swipe Transaction,61195,Yorba Linda,CA,92886.0,5541,
3920,1417,Visa,Debit,4551485171901900,11/2018,892,YES,2,$15285,07/2009,2009,No,54,68,1965,3,Female,336 Catherine Lane,42.63,-83.61,$25838,$52680,$87082,835,5,11115171,2012-05-12 16:06:00,3397,$20.73,Swipe Transaction,22204,Lake Orion,MI,48362.0,5541,
2593,964,Visa,Debit,4842195195266314,09/2020,497,YES,2,$2271,04/2008,2008,No,48,66,1971,12,Female,33 North Avenue,40.84,-73.99,$22278,$45422,$83940,689,4,22121289,2018-11-18 12:31:00,294,$24.64,Chip Transaction,48919,Saint Louis,MO,63136.0,5311,
4101,1236,Mastercard,Debit,5445062676850026,09/2022,337,NO,2,$6775,08/2001,2012,No,72,65,1947,9,Female,521 Main Lane,38.86,-104.76,$14645,$25243,$18006,730,6,17531224,2016-03-18 16:26:00,5815,$20.49,Chip Transaction,60993,Colorado Springs,CO,80915.0,5310,
4576,456,Mastercard,Debit,5915761072331247,08/2020,754,YES,2,$12594,09/2005,2014,No,54,63,1965,10,Male,600 Grant Lane,26.63,-81.99,$17140,$34947,$49024,751,3,13455171,2013-10-17 11:43:00,4576,$-59.00,Swipe Transaction,59935,Cape Coral,FL,33910.0,5499,
1111,21,Mastercard,Debit,5962105909908856,08/2021,615,YES,2,$21131,02/2007,2007,No,48,66,1972,2,Male,819 Park Boulevard,39.47,-87.38,$21131,$43084,$0,850,3,10549659,2012-01-03 19:20:00,1111,$4.36,Swipe Transaction,75781,West Terre Haute,IN,47885.0,5411,
6108,997,Mastercard,Debit (Prepaid),5003576204537961,12/2020,14,YES,1,$57,12/2015,2015,No,57,67,1963,2,Female,339 Little Creek Lane,32.64,-116.98,$26957,$54963,$105623,675,4,13199715,2013-08-22 09:01:00,5046,$5.32,Swipe Transaction,61195,Chula Vista,CA,91913.0,5541,
3313,94,Mastercard,Debit,5468915979157794,05/2007,571,YES,2,$17007,06/2006,2009,No,59,72,1961,1,Female,704 Summit Drive,35.71,-81.15,$18029,$36760,$95755,593,2,16623763,2015-09-05 19:07:00,2890,$28.34,Online Transaction,39021,ONLINE,,,4784,
3674,601,Mastercard,Debit (Prepaid),5512114617143185,09/2021,945,YES,1,$68,07/2002,2011,No,68,67,1951,7,Male,5828 Wessex Drive,28.5,-81.37,$15849,$43004,$15304,761,6,13959177,2014-02-04 20:33:00,3674,$22.18,Online Transaction,81759,ONLINE,,,7349,
4407,1712,Mastercard,Debit,5235277792486600,11/2017,314,YES,1,$35175,08/2013,2013,No,82,65,1938,1,Female,1437 Madison Lane,32.79,-96.76,$27814,$66999,$3140,730,5,12914861,2013-06-20 16:23:00,3711,$32.94,Online Transaction,18563,ONLINE,,,4121,
3944,1237,Mastercard,Debit,5293034450657206,09/2021,829,YES,1,$14385,07/2010,2012,No,46,66,1973,9,Female,3276 Maple Street,42.37,-87.86,$15770,$32150,$47179,717,6,16911197,2015-11-06 12:23:00,3944,$11.53,Chip Transaction,44578,Waukegan,IL,60085.0,5812,
4177,458,Mastercard,Debit (Prepaid),5855592283767121,12/2020,132,YES,1,$63,08/2006,2014,No,46,62,1973,11,Male,298 Federal Avenue,33.63,-112.09,$24064,$49068,$123937,530,2,18245856,2016-08-18 09:38:00,5933,$135.43,Chip Transaction,20635,Phoenix,AZ,85023.0,4900,
5264,1770,Visa,Credit,4908479439696234,12/2017,597,YES,1,$0,10/2012,2012,No,30,66,1989,9,Male,6657 West Street,26.61,-80.05,$18415,$37544,$15489,703,4,13450591,2013-10-16 11:44:00,5264,$-289.00,Swipe Transaction,49637,Fort Myers Beach,FL,33931.0,3509,
3607,87,Mastercard,Debit,5210434230147620,06/2022,262,YES,2,$20417,06/2016,2016,No,58,71,1961,5,Male,663 Second Boulevard,26.13,-97.63,$11844,$24155,$2870,802,3,22840968,2019-04-19 21:42:00,3607,$20.00,Chip Transaction,27092,Leander,TX,78641.0,4829,
4677,1030,Mastercard,Debit,5943712275580272,11/2008,212,YES,1,$19152,09/2008,2009,No,44,71,1975,10,Male,168 Mill Drive,45.63,-122.52,$22050,$44963,$90682,705,4,20966635,2018-03-18 18:13:00,2936,$9.13,Chip Transaction,77572,Vancouver,WA,98684.0,5411,
4104,1077,Visa,Debit (Prepaid),4849525193834905,05/2020,704,YES,2,$33,08/2001,2009,No,57,54,1962,12,Female,886 Plum Boulevard,39.12,-123.28,$17899,$12044,$10323,576,3,9243229,2011-03-07 12:17:00,2539,$59.42,Swipe Transaction,67615,Ukiah,CA,95482.0,5411,
2188,1604,Mastercard,Debit,5187136842441558,07/2020,264,YES,2,$13016,03/2008,2008,No,55,72,1964,11,Male,7680 Fourth Street,34.31,-89.93,$15354,$31308,$59817,742,7,18350512,2016-09-09 15:41:00,2207,$-89.00,Chip Transaction,59935,Batesville,MS,38606.0,5499,
6000,1303,Mastercard,Credit,5219123186357731,06/2023,5,YES,1,$18900,12/2010,2011,No,66,69,1953,3,Male,602 First Street,41.31,-81.85,$30381,$61937,$138153,684,7,17117645,2015-12-20 11:53:00,2705,$26.97,Chip Transaction,53227,Strongsville,OH,44149.0,5300,
3744,1239,Visa,Debit,4046787704522231,04/2022,654,YES,2,$15112,07/2005,2016,No,34,65,1985,11,Female,5449 Lexington Drive,33.78,-117.93,$18679,$38081,$28613,811,4,17106514,2015-12-18 06:36:00,1243,$25.04,Chip Transaction,79927,Garden Grove,CA,92840.0,5912,
3987,1430,Visa,Credit,4369343670589371,10/2022,814,YES,2,$400,07/2011,2011,No,69,69,1950,4,Female,131 Tenth Avenue,41.63,-93.74,$26764,$33642,$20874,593,5,21942197,2018-10-11 13:30:00,2813,$65.09,Chip Transaction,24230,Bensalem,PA,19020.0,5621,
5142,1623,Amex,Credit,336043262314937,04/2020,467,YES,1,$13300,10/2009,2009,No,32,73,1987,4,Female,8121 North Boulevard,39.11,-84.46,$17278,$35227,$25277,746,3,8982995,2011-01-04 19:41:00,5142,$24.36,Swipe Transaction,44919,Dayton,KY,41074.0,5814,
994,343,Visa,Debit,4828053261714296,03/2008,747,NO,1,$15277,02/2001,2011,No,55,72,1964,9,Female,919 Ocean View Lane,37.73,-121.24,$23368,$47643,$45706,764,8,13187237,2013-08-19 11:39:00,3523,$58.18,Swipe Transaction,39746,Manteca,CA,95337.0,5211,
3719,909,Visa,Debit,4275115874708969,09/2023,740,YES,2,$32075,07/2004,2010,No,38,64,1981,5,Male,215 Ocean View Drive,47.11,-122.76,$24044,$49023,$66148,583,5,10016520,2011-09-03 07:48:00,155,$17.44,Swipe Transaction,59935,Olympia,WA,98516.0,5499,
5507,729,Visa,Debit,4850099627830735,05/2008,361,YES,1,$14424,11/2007,2010,No,80,67,1939,4,Female,499 Lafayette Lane,40.28,-86.51,$16421,$24884,$1828,850,6,7797016,2010-03-23 10:36:00,226,$1.33,Swipe Transaction,61195,Frankfort,IN,46041.0,5541,
2497,1345,Visa,Debit,4238638738530462,12/2020,310,YES,2,$17470,04/2005,2008,No,83,66,1936,9,Female,7978 Main Lane,30.21,-90.92,$24703,$16620,$1140,804,8,12502818,2013-03-21 12:50:00,4208,$5.94,Swipe Transaction,79778,Gonzales,LA,70737.0,5411,
5002,798,Amex,Credit,328675535875605,08/2010,66,YES,1,$13900,10/2004,2010,No,50,68,1969,9,Female,9982 Summit Boulevard,33.57,-117.14,$24069,$49076,$56547,715,4,14069894,2014-03-01 08:44:00,963,$-65.00,Swipe Transaction,61195,Murrieta,CA,92563.0,5541,
1059,1944,Mastercard,Debit,5040196029255389,11/2021,832,YES,1,$2468,02/2005,2005,No,62,65,1957,11,Female,2 Elm Drive,38.95,-84.54,$24218,$49378,$104480,740,4,15838387,2015-03-21 12:26:00,1304,$15.36,Swipe Transaction,44919,Independence,KY,41051.0,5814,
5495,371,Mastercard,Debit,5379424877140939,01/2016,683,YES,2,$11861,11/2007,2013,No,82,63,1937,3,Male,19176 Grant Drive,37.55,-77.46,$43827,$92368,$2689,719,4,13163773,2013-08-14 11:00:00,3453,$33.74,Swipe Transaction,69972,Richmond,VA,23226.0,5814,
5348,674,Mastercard,Debit,5843734476551983,10/2020,170,YES,2,$14466,11/1995,2007,No,63,66,1957,1,Female,13 Sixth Boulevard,32.73,-117.08,$13805,$28147,$25987,756,7,12635470,2013-04-19 19:38:00,3255,$11.49,Swipe Transaction,99539,San Diego,CA,92105.0,5813,
6060,197,Visa,Debit,4339137888179152,06/2014,503,YES,2,$8144,12/2011,2012,No,32,60,1987,5,Male,1867 Bayview Street,37.86,-84.65,$15757,$32128,$58373,724,5,20029635,2017-09-01 07:08:00,2357,$67.20,Chip Transaction,60569,Lexington,KY,40502.0,5300,
4876,1424,Visa,Debit (Prepaid),4035809761172506,08/2021,400,YES,1,$84,09/2014,2014,No,101,68,1918,5,Female,887 Third Boulevard,35.13,-112.99,$13086,$15348,$1396,761,4,8205266,2010-07-02 07:18:00,3046,$72.00,Swipe Transaction,26810,Sedona,AZ,86351.0,5541,
4743,1634,Visa,Credit,4203303995031482,01/2024,367,YES,2,$4100,09/2009,2009,No,66,68,1953,3,Male,703 West Drive,26.18,-98.11,$10091,$20577,$60152,825,4,23593554,2019-09-26 07:54:00,2464,$1.87,Chip Transaction,42590,Alamo,TX,78516.0,5912,
4747,1558,Visa,Debit,4114768485287188,03/2023,234,YES,1,$2566,09/2009,2012,No,47,65,1973,2,Female,675 Little Creek Drive,40.64,-73.94,$25172,$51330,$106161,597,2,10503714,2011-12-24 11:06:00,3750,$12.89,Swipe Transaction,47278,Glendale,CA,91204.0,5977,
2039,39,Visa,Credit,4877727463431062,01/2023,537,YES,2,$16900,03/2002,2007,No,54,67,1965,5,Female,984 Eighth Avenue,41.29,-72.36,$30281,$61740,$126015,583,2,14396692,2014-05-11 21:39:00,2039,$70.30,Swipe Transaction,25887,Old Saybrook,CT,6475.0,5814,
2527,1484,Mastercard,Debit,5093901939500036,03/2024,472,YES,2,$39533,04/2007,2016,No,92,72,1927,8,Female,290 Forest Street,32.28,-110.73,$30818,$57732,$2261,726,6,12785196,2013-05-23 07:19:00,3209,$0.48,Swipe Transaction,44118,Tucson,AZ,85749.0,5411,
3301,1559,Visa,Debit,4714754243202455,12/2022,297,YES,2,$33539,06/2005,2018,No,56,67,1963,12,Female,607 George Boulevard,34.05,-84.67,$28862,$58846,$126806,746,3,16059704,2015-05-08 08:51:00,3301,$0.58,Chip Transaction,14528,Acworth,GA,30101.0,5499,
5642,1956,Discover,Credit,6679312666731134,09/2021,558,NO,2,$9500,11/2011,2011,No,43,71,1976,8,Female,93 11th Avenue,33.81,-117.97,$18330,$37371,$3378,739,4,17171753,2015-12-31 18:12:00,5642,$151.45,Swipe Transaction,79012,Anaheim,CA,92804.0,4900,
3442,285,Visa,Debit (Prepaid),4099931530727553,02/2022,393,YES,1,$65,06/2009,2009,No,62,69,1957,8,Male,702 Elm Drive,36.95,-121.72,$16920,$34496,$33122,731,5,15549169,2015-01-17 18:01:00,2156,$27.77,Chip Transaction,51990,Watsonville,CA,95076.0,5812,
5454,437,Mastercard,Debit,5073319862133386,01/2024,52,YES,1,$35500,11/2006,2011,No,46,66,1973,6,Female,9528 Hill Street,39.04,-76.49,$35645,$72670,$28915,718,3,15993013,2015-04-23 16:48:00,5454,$137.83,Swipe Transaction,9156,Horseheads,NY,14845.0,5300,
2945,704,Visa,Debit,4463424589377220,12/2024,763,YES,1,$65540,05/2007,2012,No,51,67,1968,7,Female,6840 North Lane,41.2,-73.73,$55274,$112695,$35135,840,6,18700965,2016-11-23 12:15:00,5703,$5.37,Swipe Transaction,50783,Mount Vernon,NY,10550.0,5411,
2793,250,Mastercard,Credit,5464567834760933,04/2017,217,YES,1,$8200,05/1997,2007,No,50,64,1970,2,Female,61674 Elm Drive,44.52,-122.81,$17003,$34671,$55643,786,6,14334351,2014-04-28 08:32:00,5136,$3.28,Swipe Transaction,43293,Lebanon,OR,97355.0,5499,
3774,816,Mastercard,Debit,5088684137633769,05/2024,987,YES,2,$6103,07/2006,2008,No,56,65,1964,2,Male,8943 11th Drive,36.56,-82.19,$17795,$36285,$67244,759,5,20802236,2018-02-11 17:06:00,2968,$15.73,Chip Transaction,80937,Bristol,TN,37620.0,7230,
5604,1131,Mastercard,Debit,5120921074394357,05/2021,974,YES,2,$21417,11/2010,2010,No,76,69,1943,4,Male,2609 Plum Drive,38.88,-94.81,$28490,$19682,$0,683,4,19262279,2017-03-23 06:14:00,3093,$120.00,Chip Transaction,27092,Spring Hill,KS,66083.0,4829,Technical Glitch
1162,1117,Visa,Debit,4101718321165426,02/2020,388,YES,1,$9827,02/2008,2009,No,49,68,1970,4,Female,2350 Bayview Street,41.36,-97.97,$13582,$27691,$24480,687,2,15267103,2014-11-17 18:21:00,1162,$14.69,Swipe Transaction,65835,Fullerton,NE,68638.0,5813,
5109,580,Mastercard,Debit,5252283992419484,04/2024,136,YES,1,$11399,10/2008,2010,No,35,65,1984,5,Male,5094 Lafayette Boulevard,40.55,-84.57,$18077,$36857,$3112,768,3,12886717,2013-06-14 12:51:00,5109,$60.00,Swipe Transaction,27092,Findlay,OH,45840.0,4829,
4276,1654,Visa,Credit,4897401691817585,05/2022,951,YES,2,$16000,08/2008,2009,No,43,66,1976,4,Male,385 Pine Drive,41.47,-71.3,$24194,$49328,$6197,693,5,14438262,2014-05-21 00:51:00,5257,$7.90,Swipe Transaction,33686,Newport,RI,2840.0,5813,
2724,580,Mastercard,Debit,5498308482575223,03/2021,952,YES,1,$14471,04/2014,2014,No,35,65,1984,5,Male,5094 Lafayette Boulevard,40.55,-84.57,$18077,$36857,$3112,768,3,16469958,2015-08-03 16:41:00,5109,$2.71,Chip Transaction,75781,Findlay,OH,45840.0,5411,
5422,138,Amex,Credit,344071694724842,01/2023,346,YES,1,$4000,11/2005,2009,No,43,68,1977,2,Female,754 South Avenue,40.77,-79.04,$16071,$32770,$103262,641,4,20026887,2017-08-31 13:10:00,2820,$4.51,Chip Transaction,81833,Punxsutawney,PA,15767.0,5912,
5277,811,Visa,Debit,4905540969337037,09/2018,573,YES,1,$53036,10/2013,2013,No,91,68,1929,2,Female,5492 Maple Drive,38.9,-94.68,$51642,$84694,$2149,741,7,9354013,2011-04-02 12:39:00,2079,$88.00,Swipe Transaction,50867,El Dorado Springs,MO,64744.0,5541,
5597,643,Mastercard,Credit,5079302523329059,04/2023,381,YES,2,$500,11/2010,2010,No,29,65,1991,1,Female,892 Spruce Street,40.69,-73.75,$21283,$43397,$42168,697,2,12260608,2013-01-26 11:13:00,5597,$484.09,Swipe Transaction,58705,Saint Albans,NY,11412.0,5712,
4626,1098,Visa,Debit,4587822219584718,07/2023,49,YES,1,$12640,09/2006,2009,No,50,71,1969,3,Male,772 Fifth Boulevard,42.67,-95.3,$16901,$34456,$54634,752,4,23384264,2019-08-12 15:35:00,5179,$82.08,Chip Transaction,40096,Warsaw,IN,46581.0,4111,
6,1046,Amex,Credit,394584924614148,02/1999,302,YES,2,$9400,01/1998,2011,No,44,66,1975,6,Male,9414 Summit Boulevard,39.95,-75.16,$18007,$36715,$74022,547,4,21519569,2018-07-14 06:35:00,3259,$47.65,Chip Transaction,20561,Philadelphia,PA,19145.0,5912,
4723,1006,Mastercard,Debit,5422477428882353,01/2023,49,YES,2,$17253,09/2009,2011,No,37,68,1982,4,Male,7559 Forest Boulevard,41.53,-87.26,$21851,$44550,$117302,761,3,17716782,2016-04-27 12:44:00,4723,$5.43,Chip Transaction,37098,Philadelphia,PA,19120.0,5411,
5940,1693,Mastercard,Debit,5128104617797218,03/2017,726,YES,1,$33506,12/2008,2011,No,36,69,1983,4,Female,478 East Drive,33.61,-111.89,$36300,$74016,$85204,702,2,11262759,2012-06-15 06:47:00,2266,$82.00,Swipe Transaction,61195,Scottsdale,AZ,85260.0,5541,
6054,1770,Visa,Debit,4357425484787569,05/2022,368,YES,1,$5024,12/2011,2012,No,30,66,1989,9,Male,6657 West Street,26.61,-80.05,$18415,$37544,$15489,703,4,10531045,2011-12-30 12:44:00,6054,$22.62,Swipe Transaction,38237,Lake Worth,FL,33463.0,5411,
3095,1281,Mastercard,Credit,5360137436970945,01/2017,838,YES,1,$10100,05/2011,2016,No,92,61,1927,12,Female,34 Bayview Drive,34.1,-117.38,$14632,$26546,$2480,689,6,23198407,2019-07-04 15:59:00,4775,$0.96,Chip Transaction,86438,Rialto,CA,92376.0,5499,
3566,891,Mastercard,Debit,5128543726124447,12/2018,303,YES,1,$11037,06/2013,2013,No,38,66,1981,10,Female,177 Maple Boulevard,35.44,-94.35,$17093,$34854,$40722,746,5,17704577,2016-04-24 21:45:00,4321,$16.99,Chip Transaction,59292,Van Buren,AR,72956.0,5813,
2216,782,Mastercard,Debit (Prepaid),5659519661095769,10/2020,634,YES,2,$85,03/2009,2011,No,51,66,1968,7,Female,2554 11th Lane,41.28,-84.36,$18229,$37169,$93844,722,3,7802437,2010-03-24 15:32:00,4169,$38.20,Swipe Transaction,43293,Defiance,OH,43512.0,5499,
5608,1600,Mastercard,Debit,5986596679422097,03/2021,556,YES,2,$5059,11/2010,2010,No,62,66,1957,9,Female,314 Fourth Street,47.67,-122.18,$49629,$101193,$124771,747,3,13741497,2013-12-19 12:29:00,4251,$19.50,Swipe Transaction,78454,Kirkland,WA,98033.0,5812,
177,1459,Visa,Credit,4382384960777396,05/2020,622,NO,2,$7100,01/2008,2011,No,53,65,1967,2,Male,9385 Birch Street,35.11,-106.62,$15385,$31369,$0,707,3,9012418,2011-01-11 18:59:00,3383,$14.98,Swipe Transaction,20561,Albuquerque,NM,87121.0,5912,
2427,1229,Discover,Credit,6868773214447881,02/2020,279,YES,1,$12600,04/2002,2010,No,50,66,1970,2,Male,421 Essex Street,35.18,-79.46,$24206,$49350,$20942,713,6,11857134,2012-10-27 08:59:00,272,$10.93,Swipe Transaction,35451,Raeford,NC,28376.0,5812,
1323,751,Mastercard,Credit,5044418694504576,07/2021,693,YES,2,$14900,02/2013,2013,No,61,64,1958,8,Female,860 Martin Luther King Boulevard,33.45,-96.74,$24364,$49677,$108399,593,4,17997942,2016-06-26 13:02:00,5711,$80.00,Chip Transaction,27092,Irving,TX,75060.0,4829,
4695,1407,Visa,Credit,4681503612415898,02/2014,86,YES,2,$8500,09/2008,2010,No,40,71,1979,12,Male,9466 Essex Street,33.43,-86.99,$19851,$40473,$54899,689,4,13674593,2013-12-04 18:34:00,2313,$60.26,Swipe Transaction,20561,Bessemer,AL,35023.0,5912,
3109,592,Visa,Debit,4088000072942924,04/2023,532,YES,1,$15504,05/2011,2012,No,68,65,1952,2,Male,69 Spruce Avenue,35.32,-82.46,$13634,$23993,$2573,714,5,21914880,2018-10-05 16:41:00,4133,$1.35,Chip Transaction,14528,Asheville,NC,28801.0,5499,
3438,1659,Mastercard,Debit,5642115649403351,03/2020,731,YES,1,$23082,06/2009,2009,No,94,65,1926,1,Female,4570 Valley Stream Lane,42.26,-88.13,$28147,$40787,$1574,782,6,10025055,2011-09-05 09:04:00,959,$18.15,Swipe Transaction,63683,Wauconda,IL,60084.0,4121,
4117,597,Mastercard,Credit,5504414498996972,08/2020,997,YES,1,$30400,08/2003,2011,No,72,66,1948,1,Male,5138 North Drive,37.74,-122.44,$51692,$65055,$1676,736,6,21985436,2018-10-20 15:55:00,4540,$44.38,Swipe Transaction,66541,San Francisco,CA,94131.0,5300,
3399,1983,Mastercard,Credit,5634102457746992,02/2020,250,YES,1,$17700,06/2008,2009,No,50,67,1969,3,Male,655 George Boulevard,33.55,-117.78,$69236,$141161,$0,773,3,10164268,2011-10-07 09:36:00,2653,$11.68,Swipe Transaction,50867,San Antonio,TX,78261.0,5541,
496,875,Mastercard,Debit,5942817121899547,08/2022,408,YES,1,$20801,01/2020,2020,No,39,71,1981,2,Male,5944 Grant Avenue,33.23,-87.54,$20553,$41907,$87163,728,4,13003036,2013-07-09 21:49:00,3495,$79.57,Swipe Transaction,86616,Cottondale,AL,35453.0,4814,
2575,1904,Mastercard,Debit (Prepaid),5018139436441141,11/2022,978,YES,1,$40,04/2008,2011,No,69,70,1951,2,Male,5844 Littlewood Street,35.95,-95.38,$15195,$30983,$10019,757,5,14563401,2014-06-17 11:35:00,2575,$35.73,Swipe Transaction,10990,Wagoner,OK,74477.0,5411,
3711,1712,Mastercard,Debit,5313636141539714,06/2024,212,NO,1,$39431,07/2004,2008,No,82,65,1938,1,Female,1437 Madison Lane,32.79,-96.76,$27814,$66999,$3140,730,5,13687382,2013-12-07 12:58:00,3291,$79.88,Swipe Transaction,66010,Dallas,TX,75238.0,7538,
3354,375,Mastercard,Debit,5492294137017692,08/2012,745,YES,2,$22137,06/2007,2007,No,50,66,1970,2,Female,4492 Grant Drive,35.7,-81.21,$18444,$37617,$57746,695,3,18859734,2016-12-27 09:39:00,2608,$1.05,Chip Transaction,86438,Statesville,NC,28625.0,5499,
5860,692,Mastercard,Credit,5640983344867524,02/2023,571,NO,2,$10000,12/2006,2012,No,52,65,1967,8,Female,23 Sussex Lane,42.92,-82.88,$20942,$42701,$53696,701,4,13310492,2013-09-15 11:57:00,3332,$15.00,Swipe Transaction,25887,Almont,MI,48003.0,5814,
217,895,Visa,Credit,4419165641059150,11/2023,167,YES,1,$10300,01/2009,2013,No,46,70,1973,8,Female,9503 South Street,34.23,-116.86,$15515,$31632,$76538,832,3,12857165,2013-06-08 03:05:00,217,$40.65,Swipe Transaction,45188,Big Bear Lake,CA,92315.0,5651,
2355,608,Mastercard,Debit,5446273979485247,11/2022,233,YES,1,$1044,03/2016,2016,No,32,65,1987,10,Male,702 Grant Drive,37.78,-121.99,$0,$2365,$0,769,3,11575662,2012-08-24 15:50:00,2278,$57.00,Swipe Transaction,59935,San Ramon,CA,94583.0,5499,
963,798,Visa,Debit,4905345487591741,07/2023,814,YES,2,$30039,02/1998,2010,No,50,68,1969,9,Female,9982 Summit Boulevard,33.57,-117.14,$24069,$49076,$56547,715,4,18756082,2016-12-05 08:33:00,2833,$-74.00,Chip Transaction,61195,Murrieta,CA,92563.0,5541,
3493,1728,Visa,Credit,4209145697099683,10/2022,498,YES,2,$10900,06/2010,2013,No,47,63,1972,10,Female,2614 Eighth Lane,44.35,-89.07,$18937,$38615,$74337,601,4,8963441,2010-12-31 08:38:00,153,$9.37,Swipe Transaction,83480,Waupaca,WI,54981.0,9402,
